type,genotype,block,heat_stress,ht,agw
Triticum aestivum,cv_2,II,ht,1,41.95
Triticum aestivum,cv_2,II,ht,1,38.81
Triticum aestivum,cv_2,II,ht,1,30.03
Triticum aestivum,cv_2,II,ht,1,47.17
Triticum aestivum,cv_2,II,ht,1,43.94
Triticum aestivum,cv_2,II,ht,1,35.84
Triticum aestivum,cv_2,II,ht,1,31.46
Triticum aestivum,cv_2,II,ht,1,27.2
Triticum aestivum,cv_2,II,ht,1,34.75
Triticum aestivum,cv_2,II,ht,1,41.45
Triticum aestivum,cv_2,II,ht,1,26.86
Triticum aestivum,cv_2,II,ht,1,11.49
Triticum aestivum,cv_2,II,ht,1,47.08
Triticum aestivum,cv_2,II,ht,1,45
Triticum aestivum,cv_2,II,ht,1,24.58
Triticum aestivum,cv_2,II,ht,1,34.42
Triticum aestivum,cv_2,II,ht,1,44.67
Triticum aestivum,cv_2,II,ht,1,43.47
Triticum aestivum,cv_2,II,ht,1,46.3
Triticum aestivum,cv_2,II,ht,1,36.48
Triticum aestivum,cv_2,II,ht,1,43.41
Triticum aestivum,cv_2,II,ht,1,32.49
Triticum aestivum,cv_2,II,ht,1,33.21
Triticum aestivum,cv_2,II,ht,1,45.18
Triticum aestivum,cv_2,II,ht,1,20.02
Triticum aestivum,cv_2,II,ht,1,29.92
Triticum aestivum,cv_2,II,ht,1,48.52
Triticum aestivum,cv_2,II,ht,1,37.5
Triticum aestivum,cv_2,II,ht,1,22.66
Triticum aestivum,cv_2,II,ht,1,47.11
Triticum aestivum,cv_2,II,ht,1,41.54
Triticum aestivum,cv_2,II,ht,1,22.51
Triticum aestivum,cv_2,II,ht,1,22.24
Triticum aestivum,cv_2,II,ht,1,42.59
Triticum aestivum,cv_2,II,ht,1,51.31
Triticum aestivum,cv_2,II,ht,1,31.05
Triticum aestivum,cv_2,II,ht,1,34.31
Triticum aestivum,cv_2,II,ht,1,28.49
Triticum aestivum,cv_2,II,ht,1,46.54
Triticum aestivum,cv_2,II,ht,1,36.57
Triticum aestivum,cv_2,II,ht,1,20.44
Triticum aestivum,cv_2,II,ht,1,33.23
Triticum aestivum,cv_2,II,ht,1,29.2
Triticum aestivum,cv_2,II,ht,1,43.99
Triticum aestivum,cv_2,II,ht,1,39.61
Triticum aestivum,cv_2,II,ht,1,41.74
Triticum aestivum,cv_2,II,ht,1,34.39
Triticum aestivum,cv_2,II,ht,1,55.94
Triticum aestivum,cv_2,II,ht,1,42.3
Triticum aestivum,cv_2,II,ht,1,36.4
Triticum aestivum,cv_2,II,ht,1,48.4
Triticum aestivum,cv_2,II,ht,1,34.95
Triticum aestivum,cv_2,II,ht,1,28.43
Triticum aestivum,cv_2,II,ht,1,25.41
Triticum aestivum,cv_2,II,ht,1,42.56
Triticum aestivum,cv_2,II,ht,1,26.8
Triticum aestivum,cv_2,II,ht,1,26.26
Triticum aestivum,cv_2,II,ht,1,24.36
Triticum aestivum,cv_2,II,ht,1,20.85
Triticum aestivum,cv_2,II,ht,1,48.46
Triticum aestivum,cv_2,II,ht,1,12.24
Triticum aestivum,cv_2,II,ht,1,24.15
Triticum aestivum,cv_2,II,ht,1,49.03
Triticum aestivum,cv_2,II,ht,1,22.96
Triticum aestivum,cv_2,II,ht,1,47.86
Triticum aestivum,cv_2,II,ht,1,36.68
Triticum aestivum,cv_2,II,ht,1,41.89
Triticum aestivum,cv_2,II,ht,1,44.5
Triticum aestivum,cv_2,II,ht,1,41.74
Triticum aestivum,cv_2,II,ht,1,15.84
Triticum aestivum,cv_2,II,ht,1,48.37
Triticum aestivum,cv_2,II,ht,1,30.76
Triticum aestivum,cv_2,II,ht,1,42.24
Triticum aestivum,cv_2,II,ht,1,49.88
Triticum aestivum,cv_2,II,ht,1,49.12
Triticum aestivum,cv_2,II,ht,1,43.67
Triticum aestivum,cv_2,II,ht,1,28.41
Triticum aestivum,cv_2,II,ht,1,24.18
Triticum aestivum,cv_2,II,ht,1,46.87
Triticum aestivum,cv_2,II,ht,1,24.43
Triticum aestivum,cv_2,II,ht,1,41.63
Triticum aestivum,cv_2,II,ht,1,40.24
Triticum aestivum,cv_2,II,ht,1,26.99
Triticum aestivum,cv_2,II,ht,1,40.04
Triticum aestivum,cv_2,II,ht,1,44.73
Triticum aestivum,cv_2,II,ht,1,53.74
Triticum aestivum,cv_2,II,ht,1,29.58
Triticum aestivum,cv_2,II,ht,1,44.53
Triticum aestivum,cv_2,II,ht,1,28.3
Triticum aestivum,cv_2,II,ht,1,45.95
Triticum aestivum,cv_2,II,ht,1,42.12
Triticum aestivum,cv_2,II,ht,1,23.97
Triticum aestivum,cv_2,II,ht,1,37.61
Triticum aestivum,cv_2,II,ht,1,29.15
Triticum aestivum,cv_2,II,ht,1,17.28
Triticum aestivum,cv_2,II,ht,1,39.15
Triticum aestivum,cv_2,II,ht,1,41.4
Triticum aestivum,cv_2,II,ht,1,45
Triticum aestivum,cv_2,II,ht,1,45.74
Triticum aestivum,cv_2,II,ht,1,41.77
Triticum aestivum,cv_2,II,ht,1,43.91
Triticum aestivum,cv_2,II,ht,1,18.1
Triticum aestivum,cv_2,II,ht,1,23.19
Triticum aestivum,cv_2,II,ht,1,44.64
Triticum aestivum,cv_2,II,ht,1,49.12
Triticum aestivum,cv_2,II,ht,1,29.68
Triticum aestivum,cv_2,II,ht,1,46.96
Triticum aestivum,cv_2,II,ht,1,33.45
Triticum aestivum,cv_2,II,ht,1,55.13
Triticum aestivum,cv_2,II,ht,1,25.17
Triticum aestivum,cv_2,II,ht,1,41.8
Triticum aestivum,cv_2,II,ht,1,35.28
Triticum aestivum,cv_2,II,ht,1,47.23
Triticum aestivum,cv_2,II,ht,1,32.79
Triticum aestivum,cv_2,II,ht,1,20.88
Triticum aestivum,cv_2,II,ht,1,47.17
Triticum aestivum,cv_2,II,ht,1,56.5
Triticum aestivum,cv_2,II,ht,1,45.35
Triticum aestivum,cv_2,II,ht,1,51.46
Triticum aestivum,cv_2,II,ht,1,32.14
Triticum aestivum,cv_2,II,ht,1,49.91
Triticum aestivum,cv_2,II,ht,1,40.27
Triticum aestivum,cv_2,II,ht,1,26.39
Triticum aestivum,cv_2,II,ht,1,50.67
Triticum aestivum,cv_2,II,ht,1,25.43
Triticum aestivum,cv_2,II,ht,1,44.26
Triticum aestivum,cv_2,II,ht,1,51.8
Triticum aestivum,cv_2,II,ht,1,28.75
Triticum aestivum,cv_2,II,ht,1,42.44
Triticum aestivum,cv_2,II,ht,1,53.18
Triticum aestivum,cv_2,II,ht,1,46.24
Triticum aestivum,cv_2,II,ht,1,26.75
Triticum aestivum,cv_2,II,ht,1,42.36
Triticum aestivum,cv_2,II,ht,1,23.44
Triticum aestivum,cv_2,II,ht,1,43.38
Triticum aestivum,cv_2,II,ht,1,39.98
Triticum aestivum,cv_2,II,ht,1,24.08
Triticum aestivum,cv_2,II,ht,1,21.42
Triticum aestivum,cv_2,II,ht,1,33.01
Triticum aestivum,cv_2,II,ht,1,48.52
Triticum aestivum,cv_2,II,ht,1,40.62
Triticum aestivum,cv_2,II,ht,1,45.29
Triticum aestivum,cv_2,II,ht,1,25.07
Triticum aestivum,cv_2,II,ht,1,40.53
Triticum aestivum,cv_2,II,ht,1,38.69
Triticum aestivum,cv_2,II,ht,1,47.47
Triticum aestivum,cv_2,II,ht,1,40.3
Triticum aestivum,cv_2,II,ht,1,24.92
Triticum aestivum,cv_2,II,ht,1,27.51
Triticum aestivum,cv_2,II,ht,1,30.62
Triticum aestivum,cv_2,II,ht,1,16.86
Triticum aestivum,cv_2,II,ht,1,50.06
Triticum aestivum,cv_2,II,ht,1,35.48
Triticum aestivum,cv_2,II,ht,1,25.97
Triticum aestivum,cv_2,II,ht,1,29.04
Triticum aestivum,cv_2,II,ht,1,38.32
Triticum aestivum,cv_2,II,ht,1,51.43
Triticum aestivum,cv_2,II,ht,1,47.8
Triticum aestivum,cv_2,II,ht,1,43.67
Triticum aestivum,cv_2,II,ht,1,41.51
Triticum aestivum,cv_2,II,ht,1,43.44
Triticum aestivum,cv_2,II,ht,1,18.94
Triticum aestivum,cv_2,II,ht,1,38.64
Triticum aestivum,cv_2,II,ht,1,54.85
Triticum aestivum,cv_2,II,ht,1,26.86
Triticum aestivum,cv_2,II,ht,1,25.79
Triticum aestivum,cv_2,II,ht,1,20.85
Triticum aestivum,cv_2,II,ht,1,44.11
Triticum aestivum,cv_2,II,ht,1,45.71
Triticum aestivum,cv_2,II,ht,1,43.64
Triticum aestivum,cv_2,II,ht,1,21.89
Triticum aestivum,cv_2,II,ht,1,37.44
Triticum aestivum,cv_2,II,ht,1,20.17
Triticum aestivum,cv_2,II,ht,1,35.11
Triticum aestivum,cv_2,II,ht,1,36.71
Triticum aestivum,cv_2,II,ht,1,39.84
Triticum aestivum,cv_2,II,ht,1,35.73
Triticum aestivum,cv_2,II,ht,1,27.35
Triticum aestivum,cv_2,II,ht,1,47.83
Triticum aestivum,cv_2,II,ht,1,46.63
Triticum aestivum,cv_2,II,ht,1,46.78
Triticum aestivum,cv_2,II,ht,1,45.32
Triticum aestivum,cv_2,II,ht,1,40.79
Triticum aestivum,cv_2,II,ht,1,52.14
Triticum aestivum,cv_2,II,ht,1,33.43
Triticum aestivum,cv_2,II,ht,1,35.53
Triticum aestivum,cv_2,II,ht,1,47.32
Triticum aestivum,cv_2,II,ht,1,56.44
Triticum aestivum,cv_2,II,ht,1,47.8
Triticum aestivum,cv_2,II,ht,1,47.29
Triticum aestivum,cv_2,II,ht,1,34.17
Triticum aestivum,cv_2,II,ht,1,30.3
Triticum aestivum,cv_2,II,ht,1,40.38
Triticum aestivum,cv_2,II,ht,1,44.26
Triticum aestivum,cv_2,II,ht,1,45.92
Triticum aestivum,cv_2,II,ht,1,27.64
Triticum aestivum,cv_2,II,ht,1,34.42
Triticum aestivum,cv_2,II,ht,1,42.03
Triticum aestivum,cv_2,II,ht,1,31.81
Triticum aestivum,cv_2,II,ht,1,42.3
Triticum aestivum,cv_2,II,ht,1,20.49
Triticum aestivum,cv_2,II,ht,1,39.67
Triticum aestivum,cv_2,II,ht,1,23.62
Triticum aestivum,cv_2,II,ht,1,49.97
Triticum aestivum,cv_2,II,ht,1,32.17
Triticum aestivum,cv_2,II,ht,1,42.44
Triticum aestivum,cv_2,II,ht,1,52.38
Triticum aestivum,cv_2,II,ht,1,33.87
Triticum aestivum,cv_2,II,ht,1,22.29
Triticum aestivum,cv_2,II,ht,1,28.78
Triticum aestivum,cv_2,II,ht,1,31.59
Triticum aestivum,cv_2,II,ht,1,35.48
Triticum aestivum,cv_2,II,ht,1,37.19
Triticum aestivum,cv_2,II,ht,1,53
Triticum aestivum,cv_2,II,ht,1,45.21
Triticum aestivum,cv_2,II,ht,1,26.67
Triticum aestivum,cv_2,II,ht,1,24.69
Triticum aestivum,cv_2,II,ht,1,23.52
Triticum aestivum,cv_2,II,ht,1,34.09
Triticum aestivum,cv_2,II,ht,1,27.51
Triticum aestivum,cv_2,II,ht,1,22.39
Triticum aestivum,cv_2,II,ht,1,34.59
Triticum aestivum,cv_2,II,ht,1,28.94
Triticum aestivum,cv_2,II,ht,1,39.75
Triticum aestivum,cv_2,II,ht,1,38.89
Triticum aestivum,cv_2,II,ht,1,39.46
Triticum aestivum,cv_2,II,ht,1,34.12
Triticum aestivum,cv_2,II,ht,1,29.55
Triticum aestivum,cv_2,II,ht,1,17.02
Triticum aestivum,cv_2,II,ht,1,29.92
Triticum aestivum,cv_2,II,ht,1,24.84
Triticum aestivum,cv_2,II,ht,1,33.59
Triticum aestivum,cv_2,II,ht,1,30.3
Triticum aestivum,cv_2,II,ht,1,18.34
Triticum aestivum,cv_2,II,ht,1,45.44
Triticum aestivum,cv_2,II,ht,1,52.08
Triticum aestivum,cv_2,II,ht,1,37.08
Triticum aestivum,cv_2,II,ht,1,18.65
Triticum aestivum,cv_2,II,ht,1,41.98
Triticum aestivum,cv_2,II,ht,1,24.58
Triticum aestivum,cv_2,II,ht,1,22.09
Triticum aestivum,cv_2,II,ht,1,26.08
Triticum aestivum,cv_2,II,ht,1,39.15
Triticum aestivum,cv_2,II,ht,1,33.56
Triticum aestivum,cv_2,II,ht,1,55.41
Triticum aestivum,cv_2,II,ht,1,34.56
Triticum aestivum,cv_2,II,ht,1,32.63
Triticum aestivum,cv_2,II,ht,1,53.43
Triticum aestivum,cv_2,II,ht,1,42.68
Triticum aestivum,cv_2,II,ht,1,44.26
Triticum aestivum,cv_2,II,ht,1,27.01
Triticum aestivum,cv_2,II,ht,1,32.68
Triticum aestivum,cv_2,II,ht,1,46.48
Triticum aestivum,cv_2,II,ht,1,31.59
Triticum aestivum,cv_2,II,ht,1,34.06
Triticum aestivum,cv_2,II,ht,1,25.17
Triticum aestivum,cv_2,II,ht,1,52.81
Triticum aestivum,cv_2,II,ht,1,35.5
Triticum aestivum,cv_2,II,ht,1,49.7
Triticum aestivum,cv_2,II,ht,1,48.94
Triticum aestivum,cv_2,II,ht,1,35.48
Triticum aestivum,cv_2,II,ht,1,33.32
Triticum aestivum,cv_2,II,ht,1,34.42
Triticum aestivum,cv_2,II,ht,1,42.21
Triticum aestivum,cv_2,II,ht,1,43.23
Triticum aestivum,cv_2,II,ht,1,21.2
Triticum aestivum,cv_2,II,ht,1,47.56
Triticum aestivum,cv_2,II,ht,1,34.92
Triticum aestivum,cv_2,II,ht,1,33.4
Triticum aestivum,cv_2,II,ht,1,54.23
Triticum aestivum,cv_2,II,ht,1,34.97
Triticum aestivum,cv_2,II,ht,1,31.57
Triticum aestivum,cv_2,II,ht,1,50.88
Triticum aestivum,cv_2,II,ht,1,38.95
Triticum aestivum,cv_2,II,ht,1,41.02
Triticum aestivum,cv_2,II,ht,1,41.8
Triticum aestivum,cv_2,II,ht,1,41.8
Triticum aestivum,cv_2,II,ht,1,41.14
Triticum aestivum,cv_2,II,ht,1,35.34
Triticum aestivum,cv_2,II,ht,1,27.9
Triticum aestivum,cv_2,II,ht,1,31.78
Triticum aestivum,cv_2,II,ht,1,42.65
Triticum aestivum,cv_2,II,ht,1,39.58
Triticum aestivum,cv_2,II,ht,1,30.68
Triticum aestivum,cv_2,II,ht,1,47.11
Triticum aestivum,cv_2,II,ht,1,32.74
Triticum aestivum,cv_2,II,ht,1,21.77
Triticum aestivum,cv_2,II,ht,1,35.39
Triticum aestivum,cv_2,II,ht,1,48.97
Triticum aestivum,cv_2,II,ht,1,49.46
Triticum aestivum,cv_2,II,ht,1,23.14
Triticum aestivum,cv_2,II,ht,1,26.75
Triticum aestivum,cv_2,II,ht,1,58.33
Triticum aestivum,cv_2,II,ht,1,44.55
Triticum aestivum,cv_2,II,ht,1,39.44
Triticum aestivum,cv_2,II,ht,1,36.96
Triticum aestivum,cv_2,II,ht,1,34.2
Triticum aestivum,cv_2,II,ht,1,49.15
Triticum aestivum,cv_2,II,ht,1,35.53
Triticum aestivum,cv_2,II,ht,1,30.65
Triticum aestivum,cv_2,II,ht,1,50.19
Triticum aestivum,cv_2,II,ht,1,46.18
Triticum aestivum,cv_2,II,ht,1,48.22
Triticum aestivum,cv_2,II,ht,1,43.99
Triticum aestivum,cv_2,II,ht,1,49.49
Triticum aestivum,cv_2,II,ht,1,19.11
Triticum aestivum,cv_2,II,ht,1,42.47
Triticum aestivum,cv_2,II,ht,1,41.71
Triticum aestivum,cv_2,II,ht,1,54.57
Triticum aestivum,cv_2,II,ht,1,21.17
Triticum aestivum,cv_2,II,ht,1,57.22
Triticum aestivum,cv_2,II,ht,1,50.22
Triticum aestivum,cv_2,II,ht,1,44.91
Triticum aestivum,cv_2,II,ht,1,32.08
Triticum aestivum,cv_2,II,ht,1,41.22
Triticum aestivum,cv_2,II,ht,1,41.98
Triticum aestivum,cv_2,II,ht,1,43.44
Triticum aestivum,cv_2,II,ht,1,34.78
Triticum aestivum,cv_2,II,ht,1,26.78
Triticum aestivum,cv_2,II,ht,1,58.8
Triticum aestivum,cv_2,II,ht,1,28.96
Triticum aestivum,cv_2,II,ht,1,40.96
Triticum aestivum,cv_2,II,ht,1,50.19
Triticum aestivum,cv_2,II,ht,1,40.38
Triticum aestivum,cv_2,II,ht,1,41.89
Triticum aestivum,cv_2,II,ht,1,52.75
Triticum aestivum,cv_2,II,ht,1,47.14
Triticum aestivum,cv_2,II,ht,1,40.27
Triticum aestivum,cv_2,II,ht,1,32.99
Triticum aestivum,cv_2,II,ht,1,19.88
Triticum aestivum,cv_2,II,ht,1,37.25
Triticum aestivum,cv_2,II,ht,1,48.67
Triticum aestivum,cv_2,II,ht,1,58.8
Triticum aestivum,cv_2,II,ht,1,42.03
Triticum aestivum,cv_2,II,ht,1,41.34
Triticum aestivum,cv_2,II,ht,1,30.3
Triticum aestivum,cv_2,II,ht,1,28.35
Triticum aestivum,cv_2,II,ht,1,36.15
Triticum aestivum,cv_2,II,ht,1,44.47
Triticum aestivum,cv_2,II,ht,1,44.5
Triticum aestivum,cv_2,II,ht,1,32.19
Triticum aestivum,cv_2,II,ht,1,32.19
Triticum aestivum,cv_2,II,ht,1,44.38
Triticum aestivum,cv_2,II,ht,1,46.93
Triticum aestivum,cv_2,II,ht,1,33.29
Triticum aestivum,cv_2,II,ht,1,37.9
Triticum aestivum,cv_2,II,ht,1,35.67
Triticum aestivum,cv_2,II,ht,1,36.85
Triticum aestivum,cv_2,II,ht,1,48.76
Triticum aestivum,cv_2,II,ht,1,51.83
Triticum aestivum,cv_2,II,ht,1,51.04
Triticum aestivum,cv_2,II,ht,1,41.77
Triticum aestivum,cv_2,II,ht,1,35.53
Triticum aestivum,cv_2,II,ht,1,44.38
Triticum aestivum,cv_2,II,ht,1,32.17
Triticum aestivum,cv_2,II,ht,1,28.25
Triticum aestivum,cv_2,II,ht,1,29.02
Triticum aestivum,cv_2,II,ht,1,42.41
Triticum aestivum,cv_2,II,ht,1,46.96
Triticum aestivum,cv_2,II,ht,1,40.87
Triticum aestivum,cv_2,II,ht,1,39.15
Triticum aestivum,cv_2,II,ht,1,55.38
Triticum aestivum,cv_2,II,ht,1,35.62
Triticum aestivum,cv_2,II,ht,1,42.21
Triticum aestivum,cv_2,II,ht,1,25.3
Triticum aestivum,cv_2,II,ht,1,51.19
Triticum aestivum,cv_2,II,ht,1,26.78
Triticum aestivum,cv_2,II,ht,1,21.12
Triticum aestivum,cv_2,II,ht,1,48.64
Triticum aestivum,cv_2,II,ht,1,27.3
Triticum aestivum,cv_2,II,ht,1,44.38
Triticum aestivum,cv_2,II,ht,1,34.45
Triticum aestivum,cv_2,II,ht,1,39.69
Triticum aestivum,cv_2,II,ht,1,21.89
Triticum aestivum,cv_2,II,ht,1,15.82
Triticum aestivum,cv_2,II,ht,1,49.97
Triticum aestivum,cv_2,II,ht,1,33.1
Triticum aestivum,cv_2,II,ht,1,49.25
Triticum aestivum,cv_2,II,ht,1,34.5
Triticum aestivum,cv_2,II,ht,1,31.05
Triticum aestivum,cv_2,II,ht,1,43.17
Triticum aestivum,cv_2,II,ht,1,43.58
Triticum aestivum,cv_2,II,ht,1,46.81
Triticum aestivum,cv_2,II,ht,1,25.97
Triticum aestivum,cv_2,II,ht,1,38.89
Triticum aestivum,cv_2,II,ht,1,21.15
Triticum aestivum,cv_2,II,ht,1,36.4
Triticum aestivum,cv_2,II,ht,1,45.12
Triticum aestivum,cv_2,II,ht,1,40.07
Triticum aestivum,cv_2,II,ht,1,36.57
Triticum aestivum,cv_2,II,ht,1,47.98
Triticum aestivum,cv_2,II,ht,1,42.41
Triticum aestivum,cv_2,II,ht,1,29.82
Triticum aestivum,cv_2,II,ht,1,32.25
Triticum aestivum,cv_2,II,ht,1,40.79
Triticum aestivum,cv_2,II,ht,1,40.07
Triticum aestivum,cv_2,II,ht,1,36.96
Triticum aestivum,cv_2,II,ht,1,52.29
Triticum aestivum,cv_2,II,ht,1,50.49
Triticum aestivum,cv_2,II,ht,1,34.81
Triticum aestivum,cv_2,II,ht,1,31.32
Triticum aestivum,cv_2,II,ht,1,48.58
Triticum aestivum,cv_2,II,ht,1,34.14
Triticum aestivum,cv_2,II,ht,1,38.18
Triticum aestivum,cv_2,II,ht,1,36.26
Triticum aestivum,cv_2,II,ht,1,44.23
Triticum aestivum,cv_2,II,ht,1,52.14
Triticum aestivum,cv_2,II,ht,1,59.08
Triticum aestivum,cv_2,II,ht,1,46.33
Triticum aestivum,cv_2,II,ht,1,37.98
Triticum aestivum,cv_2,II,ht,1,45
Triticum aestivum,cv_2,II,ht,1,15.27
Triticum aestivum,cv_2,II,ht,1,36.04
Triticum aestivum,cv_2,II,ht,1,37.47
Triticum aestivum,cv_2,II,ht,1,36.43
Triticum aestivum,cv_2,II,ht,1,36.85
Triticum aestivum,cv_2,II,ht,1,38.72
Triticum aestivum,cv_2,II,ht,1,36.09
Triticum aestivum,cv_2,II,ht,1,20.95
Triticum aestivum,cv_2,II,ht,1,46.93
Triticum aestivum,cv_2,II,ht,1,40.93
Triticum aestivum,cv_2,II,ht,1,42.5
Triticum aestivum,cv_2,II,ht,1,45.44
Triticum aestivum,cv_2,II,ht,1,30.65
Triticum aestivum,cv_2,II,ht,1,57.92
Triticum aestivum,cv_2,II,ht,1,43.41
Triticum aestivum,cv_2,II,ht,1,45.62
Triticum aestivum,cv_2,II,ht,1,48.07
Triticum aestivum,cv_2,II,ht,1,36.65
Triticum aestivum,cv_2,II,ht,1,41.11
Triticum aestivum,cv_2,II,ht,1,56.25
Triticum aestivum,cv_2,II,ht,1,34.75
Triticum aestivum,cv_2,II,ht,1,45.89
Triticum aestivum,cv_2,II,ht,1,49.31
Triticum aestivum,cv_2,II,ht,1,47.83
Triticum aestivum,cv_2,II,ht,1,56.5
Triticum aestivum,cv_2,II,ht,1,48.37
Triticum aestivum,cv_2,II,ht,1,40.76
Triticum aestivum,cv_2,II,ht,1,46.13
Triticum aestivum,cv_2,II,ht,1,24.64
Triticum aestivum,cv_2,II,ht,1,42.71
Triticum aestivum,cv_2,II,ht,1,38.1
Triticum aestivum,cv_2,II,ht,1,46.93
Triticum aestivum,cv_2,II,ht,1,61.21
Triticum aestivum,cv_2,II,ht,1,19.35
Triticum aestivum,cv_2,II,ht,1,37.22
Triticum aestivum,cv_2,II,ht,1,35.53
Triticum aestivum,cv_2,II,ht,1,34.97
Triticum aestivum,cv_2,II,ht,1,27.17
Triticum aestivum,cv_2,II,ht,1,56.6
Triticum aestivum,cv_2,II,ht,1,57.13
Triticum aestivum,cv_2,II,ht,1,56.72
Triticum aestivum,cv_2,II,ht,1,45.26
Triticum aestivum,cv_2,II,ht,1,54.54
Triticum aestivum,cv_2,II,ht,1,46.45
Triticum aestivum,cv_2,II,ht,1,36.82
Triticum aestivum,cv_2,II,ht,1,43.5
Triticum aestivum,cv_2,II,ht,1,44.94
Triticum aestivum,cv_2,II,ht,1,51.71
Triticum aestivum,cv_2,II,ht,1,51.99
Triticum aestivum,cv_2,II,ht,1,25.79
Triticum aestivum,cv_2,II,ht,1,33.43
Triticum aestivum,cv_2,II,ht,1,48.64
Triticum aestivum,cv_1,II,ht,1,42.47
Triticum aestivum,cv_1,II,ht,1,38.61
Triticum aestivum,cv_1,II,ht,1,55.01
Triticum aestivum,cv_1,II,ht,1,48.97
Triticum aestivum,cv_1,II,ht,1,32.08
Triticum aestivum,cv_1,II,ht,1,28.59
Triticum aestivum,cv_1,II,ht,1,50.25
Triticum aestivum,cv_1,II,ht,1,54.36
Triticum aestivum,cv_1,II,ht,1,45.86
Triticum aestivum,cv_1,II,ht,1,30.3
Triticum aestivum,cv_1,II,ht,1,47.08
Triticum aestivum,cv_1,II,ht,1,61.62
Triticum aestivum,cv_1,II,ht,1,30.24
Triticum aestivum,cv_1,II,ht,1,31.49
Triticum aestivum,cv_1,II,ht,1,45.98
Triticum aestivum,cv_1,II,ht,1,32.19
Triticum aestivum,cv_1,II,ht,1,24.46
Triticum aestivum,cv_1,II,ht,1,57.76
Triticum aestivum,cv_1,II,ht,1,26.34
Triticum aestivum,cv_1,II,ht,1,21.3
Triticum aestivum,cv_1,II,ht,1,47.02
Triticum aestivum,cv_1,II,ht,1,31.68
Triticum aestivum,cv_1,II,ht,1,34.34
Triticum aestivum,cv_1,II,ht,1,42.73
Triticum aestivum,cv_1,II,ht,1,34.81
Triticum aestivum,cv_1,II,ht,1,49.03
Triticum aestivum,cv_1,II,ht,1,34.67
Triticum aestivum,cv_1,II,ht,1,47.23
Triticum aestivum,cv_1,II,ht,1,49.94
Triticum aestivum,cv_1,II,ht,1,31.59
Triticum aestivum,cv_1,II,ht,1,57.92
Triticum aestivum,cv_1,II,ht,1,32
Triticum aestivum,cv_1,II,ht,1,28.62
Triticum aestivum,cv_1,II,ht,1,52.23
Triticum aestivum,cv_1,II,ht,1,53.4
Triticum aestivum,cv_1,II,ht,1,36.04
Triticum aestivum,cv_1,II,ht,1,22.96
Triticum aestivum,cv_1,II,ht,1,36.4
Triticum aestivum,cv_1,II,ht,1,49.25
Triticum aestivum,cv_1,II,ht,1,26.28
Triticum aestivum,cv_1,II,ht,1,37.73
Triticum aestivum,cv_1,II,ht,1,44.73
Triticum aestivum,cv_1,II,ht,1,41.51
Triticum aestivum,cv_1,II,ht,1,54.17
Triticum aestivum,cv_1,II,ht,1,55.16
Triticum aestivum,cv_1,II,ht,1,44.11
Triticum aestivum,cv_1,II,ht,1,42.85
Triticum aestivum,cv_1,II,ht,1,24.41
Triticum aestivum,cv_1,II,ht,1,33.04
Triticum aestivum,cv_1,II,ht,1,41.37
Triticum aestivum,cv_1,II,ht,1,39.55
Triticum aestivum,cv_1,II,ht,1,57.76
Triticum aestivum,cv_1,II,ht,1,32.66
Triticum aestivum,cv_1,II,ht,1,43.85
Triticum aestivum,cv_1,II,ht,1,40.53
Triticum aestivum,cv_1,II,ht,1,48.58
Triticum aestivum,cv_1,II,ht,1,50.52
Triticum aestivum,cv_1,II,ht,1,47.44
Triticum aestivum,cv_1,II,ht,1,22.59
Triticum aestivum,cv_1,II,ht,1,28.88
Triticum aestivum,cv_1,II,ht,1,38.32
Triticum aestivum,cv_1,II,ht,1,19.35
Triticum aestivum,cv_1,II,ht,1,46.04
Triticum aestivum,cv_1,II,ht,1,28.25
Triticum aestivum,cv_1,II,ht,1,34.39
Triticum aestivum,cv_1,II,ht,1,39.15
Triticum aestivum,cv_1,II,ht,1,26.8
Triticum aestivum,cv_1,II,ht,1,21
Triticum aestivum,cv_1,II,ht,1,37.08
Triticum aestivum,cv_1,II,ht,1,42.5
Triticum aestivum,cv_1,II,ht,1,46.13
Triticum aestivum,cv_1,II,ht,1,32.47
Triticum aestivum,cv_1,II,ht,1,46.84
Triticum aestivum,cv_1,II,ht,1,22.29
Triticum aestivum,cv_1,II,ht,1,23.22
Triticum aestivum,cv_1,II,ht,1,54.76
Triticum aestivum,cv_1,II,ht,1,29.71
Triticum aestivum,cv_1,II,ht,1,32.55
Triticum aestivum,cv_1,II,ht,1,27.9
Triticum aestivum,cv_1,II,ht,1,28.91
Triticum aestivum,cv_1,II,ht,1,47.17
Triticum aestivum,cv_1,II,ht,1,43.47
Triticum aestivum,cv_1,II,ht,1,41.28
Triticum aestivum,cv_1,II,ht,1,58.07
Triticum aestivum,cv_1,II,ht,1,28.86
Triticum aestivum,cv_1,II,ht,1,31.03
Triticum aestivum,cv_1,II,ht,1,48.13
Triticum aestivum,cv_1,II,ht,1,29.44
Triticum aestivum,cv_1,II,ht,1,54.82
Triticum aestivum,cv_1,II,ht,1,24.81
Triticum aestivum,cv_1,II,ht,1,38.78
Triticum aestivum,cv_1,II,ht,1,31.49
Triticum aestivum,cv_1,II,ht,1,40.33
Triticum aestivum,cv_1,II,ht,1,31.65
Triticum aestivum,cv_1,II,ht,1,55.82
Triticum aestivum,cv_1,II,ht,1,28.75
