Genotype,Nitrogen_Level,Replicate,Yield
CV2,150,11,3.6582
CV2,150,12,3.3072
CV2,150,13,3.3228
CV2,150,14,3.6036
CV2,150,15,3.5022
CV2,150,16,3.4398
CV2,150,17,3.666
CV2,150,18,3.5412
CV2,150,19,3.5178
CV2,150,20,3.6348
CV2,150,21,3.4476
CV2,150,22,3.7518
CV2,150,23,3.3852
CV2,150,24,3.6114
CV2,150,25,3.7362
CV2,150,26,3.2916
CV2,150,27,3.4554
CV2,150,28,3.6894
CV2,150,29,3.6894
CV2,150,30,3.4866
CV2,150,31,3.393
CV2,150,32,3.6582
CV2,150,33,3.6972
CV2,150,34,3.3306
CV2,150,35,3.3228
CV2,150,36,3.549
CV2,150,37,3.6114
CV2,150,38,3.4632
CV2,150,39,3.6192
CV2,150,40,3.4008
CV2,150,41,3.1824
CV2,150,42,3.4476
CV2,150,43,3.5178
CV2,150,44,3.4632
CV2,150,45,3.3306
CV2,150,46,3.2292
CV2,150,47,3.432
CV2,150,48,3.6504
CV2,150,49,3.705
CV2,150,50,3.6972
CV2,150,51,3.3852
CV2,150,52,3.3306
CV2,150,53,3.588
CV2,150,54,3.6114
CV2,150,55,3.5724
CV2,150,56,3.198
CV2,150,57,3.3774
CV2,150,58,3.5022
CV2,150,59,3.588
CV2,150,60,3.627
CV2,150,61,3.5334
CV2,150,62,3.5646
CV2,150,63,3.5256
CV2,150,64,3.6192
CV2,150,65,3.5568
CV2,150,66,3.5178
CV2,150,67,3.471
CV2,150,68,3.5256
CV2,150,69,3.588
CV2,150,70,3.549
CV2,150,71,3.5724
CV2,150,72,3.7206
CV2,150,73,3.549
CV2,150,74,3.4086
CV2,150,75,3.6504
CV2,150,76,3.2994
CV2,150,77,3.3384
CV2,150,78,3.5646
CV2,150,79,3.588
CV2,150,80,3.315
CV2,150,81,3.4476
CV2,150,82,3.4164
CV2,150,83,3.432
CV2,150,84,3.6582
CV2,150,85,3.6192
CV2,150,86,3.51
CV2,150,87,3.4242
CV2,150,88,3.2994
CV2,150,89,3.7284
CV2,150,90,3.6036
CV2,150,91,3.4008
CV2,150,92,3.6192
CV2,150,93,3.5022
CV2,150,94,3.4632
CV2,150,95,3.5802
CV2,150,96,3.393
CV2,150,97,3.4554
CV2,150,98,3.5256
CV2,150,99,3.432
CV2,150,100,3.6114
CV2,150,101,3.7986
CV2,150,102,3.393
CV2,150,103,3.2526
CV2,150,104,3.198
CV2,150,105,3.4866
CV2,150,106,3.4086
CV2,150,107,3.5412
CV2,150,108,3.5334
CV2,150,109,3.2604
CV2,150,110,3.2292
CV2,150,111,3.5568
CV2,150,112,3.5334
CV2,150,113,3.4398
CV2,150,114,3.2526
CV2,150,115,3.5802
CV2,150,116,3.705
CV2,150,117,3.5568
CV2,150,118,3.3774
CV2,150,119,3.5178
CV2,150,120,3.2994
CV2,150,121,3.6738
CV2,150,122,3.5256
CV2,150,123,3.237
CV2,150,124,3.4632
CV2,150,125,3.5802
CV2,150,126,3.4554
CV2,150,127,3.4632
CV2,150,128,3.3228
CV2,150,129,3.5958
CV2,150,130,3.4086
CV2,150,131,3.1746
CV2,150,132,3.4554
CV2,150,133,3.666
CV2,150,134,3.4476
CV2,150,135,3.783
CV2,150,136,3.5802
CV2,150,137,3.5646
CV2,150,138,3.4866
CV2,150,139,3.5022
CV2,150,140,3.471
CV2,150,141,3.4632
CV2,150,142,3.5958
CV2,150,143,3.3618
CV2,150,144,3.3384
CV2,150,145,3.3384
CV2,150,146,3.8298
CV2,150,147,3.5958
CV2,150,148,3.5568
CV2,150,149,3.3462
CV2,150,150,3.6036
CV2,150,151,3.4944
CV2,150,152,3.5412
CV2,150,153,3.354
CV2,150,154,3.5334
CV2,150,155,3.4476
CV2,150,156,3.393
CV2,150,157,3.627
CV2,150,158,3.2682
CV2,150,159,3.5958
CV2,150,160,3.6192
CV2,150,161,3.3696
CV2,150,162,3.3852
CV2,150,163,3.4788
CV2,150,164,3.5568
CV2,150,165,3.4866
CV2,150,166,3.5802
CV2,150,167,3.783
CV2,150,168,3.432
CV2,150,169,3.2448
CV2,150,170,3.6426
CV2,150,171,3.7752
CV2,150,172,3.5724
CV2,150,173,3.3384
CV2,150,174,3.4944
CV2,150,175,3.3384
CV2,150,176,3.6114
CV2,150,177,3.2994
CV2,150,178,3.4632
CV2,150,179,3.354
CV2,150,180,3.5334
CV2,150,181,3.4554
CV2,150,182,3.5412
CV2,150,183,3.51
CV2,150,184,3.354
CV2,150,185,3.6114
CV2,150,186,3.5022
CV2,150,187,3.354
CV2,150,188,3.861
CV2,150,189,3.588
CV2,150,190,3.4866
CV2,150,191,3.7284
CV2,150,192,3.7986
CV2,150,193,3.4866
CV2,150,194,3.5646
CV2,150,195,3.354
CV2,150,196,3.4866
CV2,150,197,3.4788
CV2,150,198,3.5412
CV2,150,199,3.5646
CV2,150,200,3.5958
CV2,150,201,3.549
CV2,150,202,3.3228
CV2,150,203,3.3618
CV2,150,204,3.4242
CV2,150,205,3.4632
CV2,150,206,3.6738
CV2,150,207,3.3306
CV2,150,208,3.4554
CV2,150,209,3.6582
CV2,150,210,3.4632
CV2,150,211,3.5802
CV2,150,212,3.4866
CV2,150,213,3.549
CV2,150,214,3.471
CV2,150,215,3.6114
CV2,150,216,3.2682
CV2,150,217,3.4554
CV2,150,218,3.5568
CV2,150,219,3.5958
CV2,150,220,3.744
CV2,150,221,3.4476
CV2,150,222,3.744
CV2,150,223,3.4086
CV2,150,224,3.7206
CV2,150,225,3.6348
CV2,150,226,3.3696
CV2,150,227,3.5568
CV2,150,228,3.5022
CV2,150,229,3.6114
CV2,150,230,3.4788
CV2,150,231,3.4632
CV2,150,232,3.7206
CV2,150,233,3.4944
CV2,150,234,3.6426
CV2,150,235,3.471
CV2,150,236,3.7674
CV2,150,237,3.4008
CV2,150,238,3.4164
CV2,150,239,3.744
CV2,150,240,3.4398
CV2,150,241,3.7596
CV2,150,242,3.6504
CV2,150,243,3.4866
CV2,150,244,3.2292
CV2,150,245,3.51
CV2,150,246,3.5256
CV2,150,247,3.6894
CV2,150,248,3.7596
CV2,150,249,3.4008
CV2,150,250,3.6348
CV2,150,251,3.627
CV2,150,252,3.6738
CV2,150,253,3.588
CV2,150,254,3.2058
CV2,150,255,3.4866
CV2,150,256,3.3306
CV2,150,257,3.4788
CV2,150,258,3.666
CV2,150,259,3.5568
CV2,150,260,3.6894
CV2,150,261,3.5646
CV2,150,262,3.3072
CV2,150,263,3.12
CV2,150,264,3.5334
CV2,150,265,3.4788
CV2,150,266,3.354
CV2,150,267,3.2448
CV2,150,268,3.393
CV2,150,269,3.4788
CV2,150,270,3.6114
CV2,150,271,3.5412
CV2,150,272,3.7596
CV2,150,273,3.3462
CV2,150,274,3.6504
CV2,150,275,3.5178
CV2,150,276,3.6192
CV2,150,277,3.4398
CV2,150,278,3.6738
CV2,150,279,3.5568
CV2,150,280,3.4008
CV2,150,281,3.51
CV2,150,282,3.471
CV2,150,283,3.588
CV2,150,284,3.3228
CV2,150,285,3.5022
CV2,150,286,3.5724
CV2,150,287,3.5178
CV2,150,288,3.7206
CV2,150,289,3.627
CV2,150,290,3.51
CV2,150,291,3.5412
CV2,150,292,3.5568
CV2,150,293,3.5724
CV2,150,294,3.2214
CV2,150,295,3.4632
CV2,150,296,3.276
CV2,150,297,3.7128
CV2,150,298,3.5022
CV2,150,299,3.4788
CV2,150,300,3.6504
CV2,150,301,3.5724
CV2,150,302,3.3306
CV2,150,303,3.5022
CV2,150,304,3.4554
CV2,150,305,3.237
CV2,150,306,3.4008
CV2,150,307,3.4788
CV2,150,308,3.4944
CV2,150,309,3.276
CV2,150,310,3.6894
CV2,150,311,3.4944
CV2,150,312,3.5178
CV2,150,313,3.5724
CV2,150,314,3.3852
CV2,150,315,3.5802
CV2,150,316,3.4554
CV2,150,317,3.3696
CV2,150,318,3.5958
CV2,150,319,3.744
CV2,150,320,3.6192
CV2,150,321,3.6504
CV2,150,322,3.432
CV2,150,323,3.2604
CV2,150,324,3.744
CV2,150,325,3.8298
CV2,150,326,3.7518
CV2,150,327,3.4554
CV2,150,328,3.3306
CV2,150,329,3.3462
CV2,150,330,3.2448
CV2,150,331,3.4944
CV2,150,332,3.7596
CV2,150,333,3.4866
CV2,150,334,3.5568
CV2,150,335,3.7284
CV2,150,336,3.4476
CV2,150,337,3.8298
CV2,150,338,3.822
CV2,150,339,3.4866
CV2,150,340,3.4164
CV2,150,341,3.6192
CV2,150,342,3.4554
CV2,150,343,3.3306
CV2,150,344,3.7128
CV2,150,345,3.6972
CV2,150,346,3.5334
CV2,150,347,3.315
CV2,150,348,3.315
CV2,150,349,3.5256
CV2,150,350,3.432
CV2,150,351,3.4554
CV2,150,352,3.666
CV2,150,353,3.627
CV2,150,354,3.7284
CV2,150,355,3.354
CV2,150,356,3.4554
CV2,150,357,3.627
CV2,150,358,3.5802
CV2,150,359,3.7518
CV2,150,360,3.5724
CV2,150,361,3.7986
CV2,150,362,3.5958
CV2,150,363,3.6738
CV2,150,364,3.4632
CV2,150,365,3.51
CV2,150,366,3.6504
CV2,150,367,3.7596
CV2,150,368,3.627
CV2,150,369,3.4944
CV2,150,370,3.7284
CV2,150,371,3.1668
CV2,150,372,3.2916
CV2,150,373,3.6192
CV2,150,374,3.51
CV2,150,375,3.6036
CV2,150,376,3.5178
CV2,150,377,3.5958
CV2,150,378,3.3852
CV2,150,379,3.5958
CV2,150,380,3.666
CV2,150,381,3.6972
CV2,150,382,3.822
CV2,150,383,3.549
CV2,150,384,3.549
CV2,150,385,3.276
CV2,150,386,3.4242
CV2,150,387,3.4788
CV2,150,388,3.6738
CV2,150,389,3.4164
CV2,150,390,3.6348
CV2,150,391,3.51
CV2,150,392,3.4788
CV2,150,393,3.549
CV2,150,394,3.4476
CV2,150,395,3.4398
CV2,150,396,3.2448
CV2,150,397,3.471
CV2,150,398,3.432
CV2,150,399,3.432
CV2,150,400,3.5724
CV2,150,401,3.6114
CV2,150,402,3.549
CV2,150,403,3.666
CV2,150,404,3.6036
CV2,150,405,3.4632
CV2,150,406,3.4398
CV2,150,407,3.5568
CV2,150,408,3.5958
CV2,150,409,3.7284
CV2,150,410,3.6972
CV2,150,411,3.4242
CV2,150,412,3.4944
CV2,150,413,3.6114
CV2,150,414,3.6738
CV2,150,415,3.6582
CV2,150,416,3.5022
CV2,150,417,3.315
CV2,150,418,3.354
CV2,150,419,3.549
CV2,150,420,3.5646
CV2,150,421,3.3384
CV2,150,422,3.5178
CV2,150,423,3.6114
CV2,150,424,3.3306
CV2,150,425,3.6816
CV2,150,426,3.4476
CV2,150,427,3.705
CV2,150,428,3.4242
CV2,150,429,3.3462
CV2,150,430,3.4398
CV2,150,431,3.4944
CV2,150,432,3.4476
CV2,150,433,3.4788
CV2,150,434,3.5646
CV2,150,435,3.4866
CV2,150,436,3.5022
CV2,150,437,3.2448
CV2,150,438,3.5724
CV2,150,439,3.4944
CV2,150,440,3.7596
CV2,150,441,3.3618
CV2,150,442,3.2292
CV2,150,443,3.6036
CV2,150,444,3.5646
CV2,150,445,3.354
CV2,150,446,3.2682
CV2,150,447,3.7518
CV2,150,448,3.7284
CV2,150,449,3.12
CV2,150,450,3.4398
CV2,150,451,3.7674
CV2,150,452,3.432
CV2,150,453,3.432
CV2,150,454,3.4632
CV2,150,455,3.3384
CV2,150,456,3.2448
CV2,150,457,3.6738
CV2,150,458,3.2214
CV2,150,459,3.549
CV2,150,460,3.6504
CV2,150,461,3.2838
CV2,150,462,3.3696
CV2,150,463,3.6972
CV2,150,464,3.5958
CV2,150,465,3.4164
CV2,150,466,3.6972
CV2,150,467,3.6972
CV2,150,468,3.549
CV2,150,469,3.3696
CV2,150,470,3.4476
CV2,150,471,3.5568
CV2,150,472,3.4788
CV2,150,473,3.6582
CV2,150,474,3.2682
CV2,150,475,3.276
CV2,150,476,3.5412
CV2,150,477,3.432
CV2,150,478,3.4086
CV2,150,479,3.237
CV2,150,480,3.51
CV2,150,481,3.5022
CV2,150,482,3.6114
CV2,150,483,3.5178
CV2,150,484,3.4866
CV2,150,485,3.6972
CV2,150,486,3.3072
CV2,150,487,3.5958
CV2,150,488,3.2526
CV2,150,489,3.3774
CV2,150,490,3.3228
CV2,150,491,3.6348
CV2,150,492,3.5022
CV2,150,493,3.51
CV2,150,494,3.3384
CV2,150,495,3.4632
CV2,150,496,3.393
CV2,150,497,3.5724
CV2,150,498,3.354
CV2,150,499,3.7206
CV2,150,500,3.2448
CV2,200,1,4.90
CV2,200,2,5.03
CV2,200,3,4.78
CV2,200,4,5.07
CV2,200,5,4.91
CV2,200,6,5.21
CV2,200,7,5.15
CV2,200,8,4.90
CV2,200,9,4.97
CV2,200,10,4.89
CV2,200,11,4.72
CV2,200,12,4.83
CV2,200,13,5.04
CV2,200,14,5.07
CV2,200,15,5.03
CV2,200,16,4.94
CV2,200,17,5.19
CV2,200,18,5.01
CV2,200,19,5.14
CV2,200,20,4.65
CV2,200,21,4.22
CV2,200,22,5.06
CV2,200,23,4.72
CV2,200,24,4.96
CV2,200,25,4.94
CV2,200,26,5.32
CV2,200,27,5.08
CV2,200,28,5.03
CV2,200,29,5.17
CV2,200,30,5.07
CV2,200,31,4.91
CV2,200,32,5.21
CV2,200,33,4.78
CV2,200,34,5.06
CV2,200,35,4.69
CV2,200,36,5.04
CV2,200,37,5.04
CV2,200,38,5.34
CV2,200,39,4.69
CV2,200,40,4.88
CV2,200,41,5.16
CV2,200,42,5.07
CV2,200,43,5.04
CV2,200,44,4.81
CV2,200,45,4.88
CV2,200,46,5.25
CV2,200,47,4.99
CV2,200,48,5.08
CV2,200,49,4.98
CV2,200,50,4.76
CV2,200,51,5.19
CV2,200,52,5.10
CV2,200,53,5.46
CV2,200,54,4.80
CV2,200,55,5.16
CV2,200,56,4.74
CV2,200,57,5.03
CV2,200,58,5.20
CV2,200,59,4.59
CV2,200,60,4.96
CV2,200,61,4.89
CV2,200,62,4.86
CV2,200,63,5.08
CV2,200,64,5.22
CV2,200,65,4.97
CV2,200,66,5.04
CV2,200,67,5.02
CV2,200,68,5.00
CV2,200,69,4.78
CV2,200,70,5.22
CV2,200,71,5.06
CV2,200,72,5.08
CV2,200,73,4.84
CV2,200,74,4.91
CV2,200,75,4.96
CV2,200,76,4.69
CV2,200,77,4.66
CV2,200,78,4.88
CV2,200,79,5.10
CV2,200,80,4.87
CV2,200,81,4.80
CV2,200,82,4.84
CV2,200,83,4.91
CV2,200,84,4.93
CV2,200,85,5.43
CV2,200,86,5.21
CV2,200,87,5.20
CV2,200,88,5.23
CV2,200,89,4.80
CV2,200,90,4.76
CV2,200,91,4.78
CV2,200,92,5.27
CV2,200,93,4.89
CV2,200,94,4.75
CV2,200,95,4.91
CV2,200,96,4.95
CV2,200,97,5.05
CV2,200,98,5.05
CV2,200,99,4.83
CV2,200,100,5.14
CV2,200,101,4.87
CV2,200,102,4.97
CV2,200,103,5.14
CV2,200,104,4.87
CV2,200,105,4.89
CV2,200,106,5.12
CV2,200,107,4.83
CV2,200,108,4.92
CV2,200,109,5.11
CV2,200,110,5.41
CV2,200,111,5.12
CV2,200,112,5.09
CV2,200,113,5.11
CV2,200,114,4.79
CV2,200,115,5.02
CV2,200,116,4.99
CV2,200,117,5.06
CV2,200,118,5.02
CV2,200,119,5.08
CV2,200,120,4.94
CV2,200,121,5.01
CV2,200,122,4.75
CV2,200,123,4.94
CV2,200,124,5.28
CV2,200,125,5.06
CV2,200,126,5.00
CV2,200,127,5.38
CV2,200,128,4.73
CV2,200,129,4.78
CV2,200,130,5.34
CV2,200,131,5.01
CV2,200,132,4.95
CV2,200,133,4.76
CV2,200,134,5.09
CV2,200,135,5.11
CV2,200,136,4.78
CV2,200,137,4.97
CV2,200,138,4.93
CV2,200,139,5.05
CV2,200,140,4.78
CV2,200,141,5.25
CV2,200,142,5.18
CV2,200,143,4.93
CV2,200,144,4.96
CV2,200,145,4.97
CV2,200,146,4.84
CV2,200,147,4.91
CV2,200,148,4.95
CV2,200,149,5.32
CV2,200,150,5.19
CV2,200,151,5.19
CV2,200,152,5.07
CV2,200,153,4.78
CV2,200,154,4.99
CV2,200,155,5.19
CV2,200,156,4.75
CV2,200,157,5.13
CV2,200,158,5.46
CV2,200,159,5.21
CV2,200,160,5.28
CV2,200,161,5.04
CV2,200,162,5.19
CV2,200,163,4.86
CV2,200,164,5.16
CV2,200,165,5.13
CV2,200,166,5.06
CV2,200,167,5.26
CV2,200,168,4.89
CV2,200,169,4.96
CV2,200,170,5.02
CV2,200,171,4.79
CV2,200,172,5.05
CV2,200,173,4.66
CV2,200,174,5.21
CV2,200,175,5.01
CV2,200,176,4.90
CV2,200,177,4.83
CV2,200,178,4.95
CV2,200,179,5.14
CV2,200,180,5.11
CV2,200,181,4.86
CV2,200,182,4.83
CV2,200,183,5.13
CV2,200,184,4.86
CV2,200,185,5.01
CV2,200,186,5.02
CV2,200,187,5.06
CV2,200,188,5.17
CV2,200,189,4.75
CV2,200,190,4.62
CV2,200,191,4.89
CV2,200,192,5.36
CV2,200,193,5.40
CV2,200,194,5.37
CV2,200,195,4.96
CV2,200,196,4.64
CV2,200,197,4.53
CV2,200,198,4.88
CV2,200,199,4.96
CV2,200,200,5.26
CV2,200,201,5.17
CV2,200,202,5.05
CV2,200,203,4.82
CV2,200,204,4.81
CV2,200,205,5.05
CV2,200,206,5.14
CV2,200,207,5.08
CV2,200,208,4.79
CV2,200,209,5.13
CV2,200,210,5.09
CV2,200,211,4.79
CV2,200,212,4.84
CV2,200,213,5.14
CV2,200,214,4.95
CV2,200,215,5.32
CV2,200,216,5.10
CV2,200,217,4.90
CV2,200,218,5.00
CV2,200,219,5.01
CV2,200,220,4.85
CV2,200,221,4.82
CV2,200,222,5.14
CV2,200,223,5.17
CV2,200,224,5.12
CV2,200,225,5.30
CV2,200,226,4.89
CV2,200,227,5.33
CV2,200,228,4.82
CV2,200,229,4.80
CV2,200,230,4.65
CV2,200,231,4.91
CV2,200,232,4.90
CV2,200,233,5.11
CV2,200,234,5.05
CV2,200,235,4.76
CV2,200,236,4.92
CV2,200,237,4.93
CV2,200,238,4.64
CV2,200,239,4.80
CV2,200,240,4.85
CV2,200,241,5.29
CV2,200,242,5.04
CV2,200,243,5.13
CV2,200,244,4.70
CV2,200,245,5.24
CV2,200,246,5.26
CV2,200,247,4.60
CV2,200,248,4.86
CV2,200,249,5.10
CV2,200,250,5.13
CV2,200,251,4.86
CV2,200,252,4.94
CV2,200,253,4.88
CV2,200,254,5.02
CV2,200,255,5.24
CV2,200,256,4.85
CV2,200,257,5.20
CV2,200,258,4.84
CV2,200,259,4.83
CV2,200,260,5.16
CV2,200,261,5.18
CV2,200,262,5.17
CV2,200,263,4.74
CV2,200,264,4.91
CV2,200,265,5.16
CV2,200,266,5.01
CV2,200,267,4.79
CV2,200,268,5.09
CV2,200,269,4.86
CV2,200,270,5.36
CV2,200,271,5.31
CV2,200,272,5.12
CV2,200,273,5.27
CV2,200,274,5.01
CV2,200,275,5.15
CV2,200,276,5.30
CV2,200,277,5.05
CV2,200,278,4.95
CV2,200,279,4.66
CV2,200,280,4.98
CV2,200,281,5.16
CV2,200,282,5.19
CV2,200,283,5.10
CV2,200,284,4.89
CV2,200,285,4.60
CV2,200,286,4.90
CV2,200,287,4.94
CV2,200,288,4.94
CV2,200,289,5.12
CV2,200,290,5.40
CV2,200,291,5.02
CV2,200,292,4.96
CV2,200,293,4.95
CV2,200,294,5.02
CV2,200,295,4.83
CV2,200,296,5.02
CV2,200,297,5.09
CV2,200,298,5.04
CV2,200,299,5.09
CV2,200,300,5.09
CV2,200,301,4.65
CV2,200,302,5.13
CV2,200,303,4.87
CV2,200,304,4.78
CV2,200,305,4.78
CV2,200,306,5.09
CV2,200,307,4.96
CV2,200,308,4.66
CV2,200,309,5.10
CV2,200,310,4.71
CV2,200,311,5.03
CV2,200,312,5.05
CV2,200,313,5.18
CV2,200,314,5.36
CV2,200,315,4.73
CV2,200,316,4.99
CV2,200,317,4.94
CV2,200,318,5.09
CV2,200,319,5.04
CV2,200,320,4.93
CV2,200,321,4.91
CV2,200,322,4.78
CV2,200,323,5.20
CV2,200,324,5.09
CV2,200,325,5.18
CV2,200,326,4.94
CV2,200,327,4.87
CV2,200,328,4.78
CV2,200,329,5.07
CV2,200,330,4.79
CV2,200,331,5.37
CV2,200,332,4.74
CV2,200,333,5.05
CV2,200,334,5.31
CV2,200,335,5.12
CV2,200,336,5.04
CV2,200,337,4.81
CV2,200,338,4.72
CV2,200,339,5.15
CV2,200,340,5.30
CV2,200,341,4.91
CV2,200,342,4.77
CV2,200,343,4.51
CV2,200,344,4.80
CV2,200,345,4.98
CV2,200,346,5.32
CV2,200,347,5.13
CV2,200,348,5.06
CV2,200,349,4.92
CV2,200,350,4.88
CV2,200,351,5.28
CV2,200,352,5.04
CV2,200,353,4.58
CV2,200,354,4.87
CV2,200,355,4.83
CV2,200,356,4.89
CV2,200,357,5.11
CV2,200,358,4.98
CV2,200,359,4.98
CV2,200,360,5.26
CV2,200,361,4.86
CV2,200,362,5.37
CV2,200,363,4.87
CV2,200,364,5.02
CV2,200,365,4.94
CV2,200,366,5.02
CV2,200,367,5.09
CV2,200,368,5.09
CV2,200,369,4.85
CV2,200,370,4.78
CV2,200,371,5.50
CV2,200,372,4.90
CV2,200,373,5.14
CV2,200,374,4.68
CV2,200,375,4.94
CV2,200,376,4.97
CV2,200,377,5.09
CV2,200,378,4.46
CV2,200,379,5.03
CV2,200,380,4.77
CV2,200,381,5.06
CV2,200,382,4.79
CV2,200,383,4.83
CV2,200,384,4.95
CV2,200,385,4.79
CV2,200,386,4.90
CV2,200,387,4.76
CV2,200,388,4.63
CV2,200,389,5.20
CV2,200,390,4.74
CV2,200,391,4.96
CV2,200,392,5.15
CV2,200,393,4.88
CV2,200,394,4.83
CV2,200,395,5.05
CV2,200,396,5.22
CV2,200,397,4.77
CV2,200,398,4.97
CV2,200,399,4.65
CV2,200,400,4.92
CV2,200,401,5.01
CV2,200,402,4.83
CV2,200,403,4.91
CV2,200,404,4.72
CV2,200,405,5.02
CV2,200,406,5.21
CV2,200,407,4.78
CV2,200,408,4.88
CV2,200,409,5.10
CV2,200,410,5.24
CV2,200,411,4.70
CV2,200,412,4.97
CV2,200,413,5.06
CV2,200,414,4.98
CV2,200,415,4.50
CV2,200,416,5.10
CV2,200,417,5.30
CV2,200,418,5.02
CV2,200,419,4.79
CV2,200,420,4.90
CV2,200,421,5.35
CV2,200,422,5.18
CV2,200,423,5.13
CV2,200,424,5.07
CV2,200,425,4.87
CV2,200,426,4.96
CV2,200,427,4.98
CV2,200,428,5.11
CV2,200,429,5.30
CV2,200,430,5.22
CV2,200,431,4.72
CV2,200,432,5.04
CV2,200,433,5.15
CV2,200,434,5.12
CV2,200,435,4.87
CV2,200,436,5.58
CV2,200,437,4.74
CV2,200,438,4.78
CV2,200,439,5.05
CV2,200,440,5.42
CV2,200,441,4.83
CV2,200,442,4.95
CV2,200,443,5.22
CV2,200,444,5.00
CV2,200,445,4.93
CV2,200,446,5.11
CV2,200,447,5.05
CV2,200,448,5.21
CV2,200,449,5.26
CV2,200,450,5.06
CV2,200,451,5.06
CV2,200,452,5.04
CV2,200,453,5.10
CV2,200,454,5.01
CV2,200,455,5.00
CV2,200,456,5.24
CV2,200,457,5.30
CV2,200,458,4.70
CV2,200,459,5.00
CV2,200,460,4.86
CV2,200,461,4.94
CV2,200,462,5.08
CV2,200,463,5.13
CV2,200,464,4.98
CV2,200,465,4.62
CV2,200,466,4.81
CV2,200,467,5.18
CV2,200,468,4.45
CV2,200,469,5.24
CV2,200,470,5.10
CV2,200,471,5.26
CV2,200,472,4.96
CV2,200,473,4.59
CV2,200,474,5.09
CV2,200,475,5.25
CV2,200,476,5.18
CV2,200,477,4.87
CV2,200,478,5.02
CV2,200,479,4.89
CV2,200,480,4.84
CV2,200,481,5.19
CV2,200,482,4.76
CV2,200,483,4.82
CV2,200,484,4.78
CV2,200,485,4.70
CV2,200,486,5.03
CV2,200,487,5.23
CV2,200,488,4.96
CV2,200,489,4.70
CV2,200,490,5.17
CV2,200,491,5.34
CV2,200,492,4.87
CV2,200,493,4.90
CV2,200,494,5.10
CV2,200,495,5.32
CV2,200,496,4.90
CV2,200,497,4.73
CV2,200,498,5.13
CV2,200,499,5.16
CV2,200,500,5.00
CV5,0,1,3.07
CV5,0,2,3.22
CV5,0,3,2.55
CV5,0,4,2.77
CV5,0,5,2.88
CV5,0,6,3.00
CV5,0,7,2.97
CV5,0,8,2.98
CV5,0,9,3.08
CV5,0,10,2.82
CV5,0,11,3.19
CV5,0,12,3.09
CV5,0,13,2.94
CV5,0,14,3.32
CV5,0,15,3.31
CV5,0,16,3.19
CV5,0,17,2.40
CV5,0,18,3.32
CV5,0,19,3.16
CV5,0,20,3.40
CV5,0,21,3.25
CV5,0,22,3.32
CV5,0,23,3.18
CV5,0,24,3.27
CV5,0,25,3.40
CV5,0,26,3.04
CV5,0,27,2.69
CV5,0,28,2.94
CV5,0,29,3.08
CV5,0,30,3.01
CV5,0,31,2.75
CV5,0,32,2.67
CV5,0,33,2.85
CV5,0,34,3.16
CV5,0,35,3.32
CV5,0,36,3.18
CV5,0,37,3.21
CV5,0,38,2.98
CV5,0,39,2.65
CV5,0,40,2.91
CV5,0,41,2.95
CV5,0,42,2.90
CV5,0,43,3.01
CV5,0,44,3.09
CV5,0,45,3.17
CV5,0,46,2.94
CV5,0,47,2.62
CV5,0,48,2.90
CV5,0,49,3.01
CV5,0,50,3.24
CV5,0,51,2.89
CV5,0,52,3.10
CV5,0,53,3.06
CV5,0,54,3.01
CV5,0,55,3.19
CV5,0,56,2.87
CV5,0,57,2.88
CV5,0,58,3.00
CV5,0,59,2.87
CV5,0,60,3.10
CV5,0,61,2.86
CV5,0,62,3.05
CV5,0,63,2.98
CV5,0,64,3.04
CV5,0,65,2.91
CV5,0,66,2.93
CV5,0,67,3.02
CV5,0,68,3.04
CV5,0,69,3.00
CV5,0,70,3.34
CV5,0,71,2.80
CV5,0,72,2.99
CV5,0,73,2.69
CV5,0,74,3.07
CV5,0,75,2.78
CV5,0,76,2.94
CV5,0,77,2.93
CV5,0,78,3.06
CV5,0,79,2.89
CV5,0,80,2.88
CV5,0,81,3.29
CV5,0,82,3.06
CV5,0,83,2.89
CV5,0,84,2.95
CV5,0,85,3.33
CV5,0,86,2.95
CV5,0,87,2.86
CV5,0,88,2.86
CV5,0,89,2.89
CV5,0,90,2.88
CV5,0,91,2.74
CV5,0,92,2.78
CV5,0,93,2.83
CV5,0,94,3.12
CV5,0,95,2.92
CV5,0,96,2.96
CV5,0,97,3.25
CV5,0,98,3.26
CV5,0,99,2.94
CV5,0,100,2.87
CV5,0,101,2.83
CV5,0,102,3.14
CV5,0,103,2.96
CV5,0,104,2.92
CV5,0,105,2.84
CV5,0,106,2.85
CV5,0,107,3.06
CV5,0,108,2.74
CV5,0,109,3.20
CV5,0,110,2.89
CV5,0,111,2.97
CV5,0,112,2.73
CV5,0,113,3.00
CV5,0,114,2.93
CV5,0,115,2.99
CV5,0,116,3.29
CV5,0,117,3.04
CV5,0,118,2.84
CV5,0,119,2.86
CV5,0,120,3.12
CV5,0,121,3.26
CV5,0,122,3.06
CV5,0,123,3.14
CV5,0,124,3.12
CV5,0,125,3.28
CV5,0,126,2.61
CV5,0,127,3.13
CV5,0,128,3.20
CV5,0,129,2.73
CV5,0,130,2.82
CV5,0,131,2.83
CV5,0,132,2.85
CV5,0,133,2.90
CV5,0,134,3.05
CV5,0,135,3.17
CV5,0,136,3.22
CV5,0,137,2.83
CV5,0,138,2.83
CV5,0,139,3.26
CV5,0,140,3.13
CV5,0,141,3.02
CV5,0,142,3.09
