hybrid,season,plant_leave,spot,sub_spot,Zinc_ppm,Manganese_ppm,Boron_ppm
cv_3,2022,low,H,18,1.3,109,0.2
cv_3,2022,upper,H,19,1.7,28,0.2
cv_3,2022,middle,H,19,0.7,24,0.3
cv_3,2022,low,H,19,1,65,0.2
cv_3,2022,upper,I,1,1.7,83,0.6
cv_3,2022,middle,I,1,1.1,113,0.4
cv_3,2022,upper,I,2,2.4,33,0.6
cv_3,2022,middle,I,2,1.2,39,0.6
cv_3,2022,low,I,2,1,34,0.6
cv_3,2022,upper,I,3,2.4,38,0.7
cv_3,2022,middle,I,3,0.8,41,0.6
cv_3,2022,low,I,3,1.9,163,0.5
cv_3,2022,upper,I,4,2.4,41,0.6
cv_3,2022,middle,I,4,0.9,48,0.5
cv_3,2022,low,I,4,1,117,0.3
cv_3,2022,upper,I,5,2.2,47,0.4
cv_3,2022,middle,I,5,0.9,53,0.3
cv_3,2022,low,I,5,1.2,127,0.4
cv_3,2022,upper,I,6,2.2,55,0.4
cv_3,2022,middle,I,6,0.8,15,0.4
cv_3,2022,low,I,6,1.3,92,0.3
cv_3,2022,upper,I,7,1.6,28,0.4
cv_3,2022,middle,I,7,0.8,7,0.3
cv_3,2022,low,I,7,1.2,35,0.2
cv_3,2022,upper,I,8,2,37,0.4
cv_3,2022,middle,I,8,0.7,34,0.3
cv_3,2022,low,I,8,1,116,0.3
cv_3,2022,upper,I,9,2.8,41,0.7
cv_3,2022,middle,I,9,0.9,32,0.6
cv_3,2022,low,I,9,1.1,151,0.4
cv_3,2022,upper,I,10,2.9,35,0.5
cv_3,2022,middle,I,10,0.9,27,0.4
cv_3,2022,low,I,10,1,31,0.3
cv_3,2022,upper,I,11,1.9,35,0.4
cv_3,2022,middle,I,11,0.8,7,0.3
cv_3,2022,low,I,11,0.9,38,0.3
cv_3,2022,upper,I,12,1.9,51,0.4
cv_3,2022,middle,I,12,0.8,10,0.2
cv_3,2022,low,I,12,1.4,11,0.3
cv_3,2022,upper,I,13,1.8,55,0.3
cv_3,2022,middle,I,13,0.8,6,0.2
cv_3,2022,low,I,13,1.1,33,0.2
cv_3,2022,upper,I,14,1.7,63,0.4
cv_3,2022,middle,I,14,0.7,9,0.2
cv_3,2022,low,I,14,1,17,0.2
cv_3,2022,upper,I,15,2.1,54,0.3
cv_3,2022,middle,I,15,0.8,13,0.2
cv_3,2022,low,I,15,1,38,0.2
cv_3,2022,upper,I,16,2.3,44,0.3
cv_3,2022,middle,I,16,1,25,0.2
cv_3,2022,low,I,16,1,37,0.3
cv_3,2022,upper,I,17,2.6,42,0.4
cv_3,2022,middle,I,17,1,29,0.3
cv_3,2022,low,I,17,1,93,0.3
cv_3,2022,upper,I,18,2.4,33,0.3
cv_3,2022,middle,I,18,1,12,0.4
cv_3,2022,low,I,18,1.2,31,0.3
cv_3,2022,upper,I,19,2.1,65,0.4
cv_3,2022,middle,I,19,0.8,18,0.3
cv_3,2022,low,I,19,1,60,0.4
cv_3,2022,upper,J,1,1.3,75,0.5
cv_3,2022,middle,J,1,0.9,265,0.4
cv_3,2022,low,J,1,1.4,419,0.3
cv_3,2022,upper,J,2,1.7,25,0.4
cv_3,2022,middle,J,2,1,58,0.3
cv_3,2022,low,J,2,1.2,58,0.3
cv_3,2022,upper,J,3,1.6,34,0.6
cv_3,2022,middle,J,3,0.9,44,0.6
cv_3,2022,low,J,3,1,23,0.4
cv_3,2022,upper,J,4,1.5,29,0.2
cv_3,2022,middle,J,4,0.9,8,0.2
cv_3,2022,low,J,4,1.3,33,0.2
cv_3,2022,upper,J,5,1.6,35,0.2
cv_3,2022,middle,J,5,1,10,0.2
cv_3,2022,low,J,5,1.1,29,0.2
cv_3,2022,upper,J,6,1.4,33,0.2
cv_3,2022,middle,J,6,0.9,6,0.2
cv_3,2022,low,J,6,1.2,38,0.2
cv_3,2022,upper,J,7,1.4,42,0.4
cv_3,2022,middle,J,7,0.9,44,0.3
cv_3,2022,low,J,7,1,77,0.2
cv_3,2022,upper,J,8,1.8,28,0.6
cv_3,2022,middle,J,8,0.6,14,0.4
cv_3,2022,low,J,8,0.7,25,0.3
cv_3,2022,upper,J,9,1.8,40,0.8
cv_3,2022,middle,J,9,0.6,50,0.6
cv_3,2022,low,J,9,0.8,46,0.4
cv_3,2022,upper,J,10,2.2,56,0.6
cv_3,2022,middle,J,10,0.6,13,0.3
cv_3,2022,low,J,10,1.2,56,0.3
cv_3,2022,upper,J,11,1.1,34,0.3
cv_3,2022,middle,J,11,0.6,39,0.3
cv_3,2022,low,J,11,1.1,93,0.2
cv_3,2022,upper,J,12,1.2,51,0.3
cv_3,2022,middle,J,12,0.7,37,0.2
cv_3,2022,low,J,12,1.1,46,0.2
cv_3,2022,upper,J,13,1,43,0.3
cv_3,2022,middle,J,13,0.6,38,0.2
cv_3,2022,low,J,13,0.9,53,0.2
cv_3,2022,upper,J,14,1.2,44,0.3
cv_3,2022,middle,J,14,0.6,6,0.2
cv_3,2022,low,J,14,1,73,0.2
cv_3,2022,upper,J,15,1.1,43,0.3
cv_3,2022,middle,J,15,0.7,40,0.2
cv_3,2022,low,J,15,1.3,97,0.2
cv_3,2022,upper,J,16,1.1,37,0.3
cv_3,2022,middle,J,16,0.5,12,0.2
cv_3,2022,low,J,16,1,24,0.2
cv_3,2022,upper,J,17,1.6,37,0.3
cv_3,2022,middle,J,17,0.6,28,0.2
cv_3,2022,low,J,17,1.3,71,0.2
cv_3,2022,upper,J,18,1.5,39,0.4
cv_3,2022,middle,J,18,0.6,10,0.3
cv_3,2022,low,J,18,1.1,24,0.2
cv_3,2022,upper,J,19,1.2,40,0.3
cv_3,2022,middle,J,19,0.7,18,0.2
cv_3,2022,low,J,19,1.2,41,0.2
cv_3,2022,upper,K,1,1.9,34,0.5
cv_3,2022,middle,K,1,0.6,56,0.4
cv_3,2022,low,K,1,0.7,28,0.3
cv_3,2022,upper,K,2,1.7,31,0.6
cv_3,2022,middle,K,2,0.5,22,0.4
cv_3,2022,low,K,2,0.7,49,0.3
cv_3,2022,upper,K,3,2.6,48,0.6
cv_3,2022,middle,K,3,0.7,30,0.5
cv_3,2022,low,K,3,0.8,41,0.3
cv_3,2022,upper,K,4,1.5,40,0.3
cv_3,2022,middle,K,4,0.5,35,0.4
cv_3,2022,low,K,4,0.7,48,0.2
cv_3,2022,upper,K,5,1.8,55,0.3
cv_3,2022,middle,K,5,0.4,4,0.1
cv_3,2022,low,K,5,0.7,20,0.2
cv_3,2022,upper,K,6,2.2,71,0.4
cv_3,2022,middle,K,6,0.6,7,0.2
cv_3,2022,low,K,6,0.8,30,0.2
cv_3,2022,upper,K,7,1.8,50,0.3
cv_3,2022,middle,K,7,0.5,25,0.2
cv_3,2022,low,K,7,1,48,0.2
cv_3,2022,upper,K,8,2.2,44,0.6
cv_3,2022,middle,K,8,0.6,39,0.3
cv_3,2022,low,K,8,0.8,99,0.3
cv_3,2022,upper,K,9,2.3,61,0.6
cv_3,2022,middle,K,9,0.5,44,0.3
cv_3,2022,low,K,9,1,304,0.3
cv_3,2022,upper,K,10,1.7,49,0.2
cv_3,2022,middle,K,10,0.6,16,0.1
cv_3,2022,low,K,10,0.8,37,0.1
cv_3,2022,upper,K,11,2.4,51,0.3
cv_3,2022,middle,K,11,0.7,16,0.2
cv_3,2022,low,K,11,1.1,23,0.2
cv_3,2022,upper,K,12,2.3,36,0.4
cv_3,2022,middle,K,12,0.6,17,0.3
cv_3,2022,low,K,12,0.7,18,0.2
cv_3,2022,upper,K,13,2,41,0.4
cv_3,2022,middle,K,13,0.6,21,0.4
cv_3,2022,low,K,13,0.8,102,0.2
cv_3,2022,upper,K,14,1.4,42,0.2
cv_3,2022,middle,K,14,0.5,9,0.1
cv_3,2022,low,K,14,1,55,0.1
cv_3,2022,upper,K,15,1.8,53,0.2
cv_3,2022,middle,K,15,0.5,6,0.1
cv_3,2022,low,K,15,0.8,28,0.2
cv_3,2022,upper,K,16,1.5,55,0.2
cv_3,2022,middle,K,16,0.5,5,0.1
cv_3,2022,low,K,16,0.7,27,0.1
cv_3,2022,upper,K,17,2.3,40,0.3
cv_3,2022,middle,K,17,0.5,10,0.2
cv_3,2022,low,K,17,0.7,22,0.2
cv_3,2022,upper,K,18,2.1,40,0.2
cv_3,2022,middle,K,18,0.5,10,0.2
cv_3,2022,low,K,18,0.9,52,0.2
cv_3,2022,upper,K,19,1.7,40,0.2
cv_3,2022,middle,K,19,0.5,4,0.1
cv_3,2022,low,K,19,0.9,23,0.1
cv_3,2022,upper,L,1,1.7,44,0.3
cv_3,2022,middle,L,1,0.5,20,0.1
cv_3,2022,low,L,1,1,19,0.2
cv_3,2022,upper,L,2,2.4,52,0.4
cv_3,2022,middle,L,2,0.6,38,0.3
cv_3,2022,low,L,2,0.7,54,0.2
cv_3,2022,upper,L,3,2.8,56,0.4
cv_3,2022,middle,L,3,0.6,35,0.3
cv_3,2022,low,L,3,0.7,64,0.2
cv_3,2022,upper,L,4,1.8,56,0.2
cv_3,2022,middle,L,4,0.4,5,0.1
cv_3,2022,low,L,4,1,19,0.2
cv_3,2022,upper,L,5,2.3,65,0.2
cv_3,2022,middle,L,5,0.6,6,0.1
cv_3,2022,low,L,5,1,27,0.1
cv_3,2022,upper,L,6,2.1,51,0.2
cv_3,2022,middle,L,6,0.5,9,0.2
cv_3,2022,low,L,6,1.1,33,0.2
cv_3,2022,upper,L,7,3.1,57,0.4
cv_3,2022,middle,L,7,0.5,9,0.2
cv_3,2022,low,L,7,0.9,24,0.2
cv_3,2022,upper,L,8,2,51,0.3
cv_3,2022,middle,L,8,0.4,5,0.1
cv_3,2022,low,L,8,0.8,30,0.2
cv_3,2022,upper,L,9,2,45,0.3
cv_3,2022,middle,L,9,0.5,2,0.2
cv_3,2022,low,L,9,0.7,11,0.2
cv_3,2022,upper,L,10,2,38,0.3
cv_3,2022,middle,L,10,0.5,8,0.2
cv_3,2022,low,L,10,0.9,46,0.2
cv_3,2022,upper,L,11,2.6,34,0.4
cv_3,2022,middle,L,11,0.6,16,0.2
cv_3,2022,low,L,11,0.8,26,0.2
cv_3,2022,upper,L,12,2.3,46,0.5
cv_3,2022,middle,L,12,0.7,25,0.4
cv_3,2022,low,L,12,0.8,99,0.3
cv_3,2022,upper,L,13,1.7,46,0.3
cv_3,2022,middle,L,13,0.6,34,0.2
cv_3,2022,low,L,13,1,64,0.2
cv_3,2022,upper,L,14,1.5,36,0.2
cv_3,2022,middle,L,14,0.5,5,0.2
cv_3,2022,low,L,14,0.9,41,0.2
cv_3,2022,upper,L,15,1.6,36,0.3
cv_3,2022,middle,L,15,0.5,9,0.2
cv_3,2022,low,L,15,0.8,19,0.2
cv_3,2022,upper,L,16,1.7,28,0.3
cv_3,2022,middle,L,16,0.6,12,0.1
cv_3,2022,low,L,16,0.9,35,0.2
cv_3,2022,upper,L,17,1.9,27,0.3
cv_3,2022,middle,L,17,0.6,8,0.2
cv_3,2022,low,L,17,0.8,20,0.2
cv_3,2022,upper,L,18,1.4,26,0.3
cv_3,2022,middle,L,18,0.6,20,0.2
cv_3,2022,low,L,18,0.8,33,0.2
cv_3,2022,upper,L,19,2.3,60,0.3
cv_3,2022,middle,L,19,0.7,25,0.2
cv_3,2022,low,L,19,0.8,62,0.2
cv_3,2022,upper,M,1,1.1,32,0.2
cv_3,2022,middle,M,1,0.8,11,0.2
cv_3,2022,low,M,1,1,15,0.2
cv_3,2022,upper,M,2,1.9,60,0.2
cv_3,2022,middle,M,2,0.5,22,0.2
cv_3,2022,low,M,2,1.4,121,0.2
cv_3,2022,upper,M,3,2.6,63,0.3
cv_3,2022,middle,M,3,0.7,35,0.2
cv_3,2022,low,M,3,1.2,53,0.2
cv_3,2022,upper,M,4,1.5,60,0.3
cv_3,2022,middle,M,4,0.4,4,0.2
cv_3,2022,low,M,4,0.8,24,0.2
cv_3,2022,upper,M,5,1.9,59,0.3
cv_3,2022,middle,M,5,0.5,7,0.2
cv_3,2022,low,M,5,0.8,7,0.2
cv_3,2022,upper,M,6,2.3,75,0.4
cv_3,2022,middle,M,6,0.4,4,0.2
cv_3,2022,low,M,6,0.7,12,0.1
cv_3,2022,upper,M,7,1.8,47,0.3
cv_3,2022,middle,M,7,0.5,3,0.2
cv_3,2022,low,M,7,0.7,22,0.2
cv_3,2022,upper,M,8,1.8,48,0.3
cv_3,2022,middle,M,8,0.4,5,0.2
cv_3,2022,low,M,8,0.7,22,0.2
cv_3,2022,upper,M,9,2.5,51,0.4
cv_3,2022,middle,M,9,0.4,3,0.2
cv_3,2022,low,M,9,0.8,29,0.2
cv_3,2022,upper,M,10,2,32,0.4
cv_3,2022,middle,M,10,0.5,8,0.2
cv_3,2022,low,M,10,1,29,0.2
cv_3,2022,upper,M,11,2.2,38,0.4
cv_3,2022,middle,M,11,0.6,17,0.2
cv_3,2022,low,M,11,0.9,58,0.2
cv_3,2022,upper,M,12,1.5,43,0.2
cv_3,2022,middle,M,12,0.6,51,0.2
cv_3,2022,low,M,12,1,118,0.2
cv_3,2022,upper,M,13,1.6,54,0.3
cv_3,2022,middle,M,13,0.4,12,0.2
cv_3,2022,low,M,13,0.9,31,0.2
cv_3,2022,upper,M,14,1.2,40,0.3
cv_3,2022,middle,M,14,0.4,11,0.1
cv_3,2022,low,M,14,0.8,24,0.2
cv_3,2022,upper,M,15,1.8,35,0.3
cv_3,2022,middle,M,15,0.7,25,0.2
cv_3,2022,low,M,15,1,37,0.2
cv_3,2022,upper,M,16,1.6,28,0.3
cv_3,2022,middle,M,16,0.5,6,0.1
cv_3,2022,low,M,16,0.7,17,0.2
cv_3,2022,upper,M,17,1.7,39,0.4
cv_3,2022,middle,M,17,0.6,15,0.2
cv_3,2022,low,M,17,0.7,41,0.2
cv_3,2022,upper,M,18,1.4,33,0.3
cv_3,2022,middle,M,18,0.6,13,0.2
cv_3,2022,low,M,18,0.9,30,0.2
cv_3,2022,upper,M,19,2,42,0.4
cv_3,2022,middle,M,19,0.6,21,0.3
cv_3,2022,low,M,19,0.8,55,0.2
cv_3,2023,upper,A,1,3,32,0.4
cv_3,2023,upper,A,2,1.8,22,0.5
cv_3,2023,upper,A,3,3.2,24,0.7
cv_3,2023,upper,A,4,2.4,39,0.8
cv_3,2023,upper,A,5,3,36,0.8
cv_3,2023,upper,A,6,2.8,27,0.9
cv_3,2023,upper,A,7,2.8,38,0.8
cv_3,2023,upper,A,8,3.6,30,0.8
cv_3,2023,upper,A,9,2.9,37,0.9
cv_3,2023,upper,A,10,2.4,38,0.8
cv_3,2023,upper,A,11,2.7,38,0.8
cv_3,2023,upper,A,12,2.6,36,0.5
cv_3,2023,upper,A,13,1.7,55,0.5
cv_3,2023,upper,A,14,2.5,30,0.4
cv_3,2023,upper,A,15,2.5,30,0.5
cv_3,2023,upper,A,16,2.8,25,0.6
cv_3,2023,upper,A,17,3.1,24,0.6
cv_3,2023,upper,A,18,2.6,31,0.6
cv_3,2023,upper,A,19,3.7,38,0.9
cv_3,2023,upper,B,1,2.4,37,0.9
cv_3,2023,upper,B,2,2.1,26,0.7
cv_3,2023,upper,B,3,1.7,32,0.8
cv_3,2023,upper,B,4,1.9,26,0.6
cv_3,2023,upper,B,5,1.9,36,0.5
cv_3,2023,upper,B,6,1.9,31,0.8
cv_3,2023,upper,B,7,2.2,29,0.8
cv_3,2023,upper,B,8,2.1,35,0.7
cv_3,2023,upper,B,9,2.2,25,0.7
cv_3,2023,upper,B,10,2.2,65,1.1
cv_3,2023,upper,B,11,2.1,37,1.2
cv_3,2023,upper,B,12,1.1,86,1.1
cv_3,2023,upper,B,13,2,69,0.9
cv_3,2023,upper,B,14,2.5,60,0.6
cv_3,2023,upper,B,15,2.3,45,0.6
cv_3,2023,upper,B,16,2,27,0.5
cv_3,2023,upper,B,17,1.8,19,0.6
cv_3,2023,upper,B,18,1.6,23,0.6
cv_3,2023,upper,B,19,4.3,36,0.9
cv_3,2023,upper,C,1,3.3,26,1
cv_3,2023,upper,C,2,1.7,20,0.6
cv_3,2023,upper,C,3,1.6,29,0.5
cv_3,2023,upper,C,4,1.7,35,0.4
cv_3,2023,upper,C,5,1.7,25,0.5
cv_3,2023,upper,C,6,2.2,25,0.8
cv_3,2023,upper,C,7,1.5,17,0.4
cv_3,2023,upper,C,8,1.8,24,0.6
cv_3,2023,upper,C,9,2.4,30,0.8
cv_3,2023,upper,C,10,2.5,43,0.9
cv_3,2023,upper,C,11,2.1,50,1.3
cv_3,2023,upper,C,12,1.3,57,1
cv_3,2023,upper,C,13,2.3,33,0.6
cv_3,2023,upper,C,14,2.3,22,0.5
cv_3,2023,upper,C,15,2.3,26,0.5
cv_3,2023,upper,C,16,2.2,16,0.5
cv_3,2023,upper,C,17,2.4,15,0.5
cv_3,2023,upper,C,18,2.2,15,0.5
cv_3,2023,upper,C,19,27.6,37,0.9
cv_3,2023,upper,D,1,2.4,18,0.6
cv_3,2023,upper,D,2,1.2,33,0.8
cv_3,2023,upper,D,3,3,23,0.7
cv_3,2023,upper,D,4,2.6,26,0.7
cv_3,2023,upper,D,5,2.2,31,0.7
cv_3,2023,upper,D,6,2.8,21,0.7
cv_3,2023,upper,D,7,2.5,20,0.6
cv_3,2023,upper,D,8,2.2,25,0.6
cv_3,2023,upper,D,9,2.7,22,0.7
cv_3,2023,upper,D,10,1.9,39,0.4
cv_3,2023,upper,D,11,1.8,36,0.5
cv_3,2023,upper,D,12,2.8,40,0.6
cv_3,2023,upper,D,13,2.1,20,0.5
cv_3,2023,upper,D,14,2.3,20,0.4
cv_3,2023,upper,D,15,2.4,19,0.5
cv_3,2023,upper,D,16,2.7,14,0.5
cv_3,2023,upper,D,17,2.2,11,0.6
cv_3,2023,upper,D,18,2.5,15,0.6
cv_3,2023,upper,D,19,12.3,37,0.7
cv_3,2023,upper,E,1,2.3,22,0.7
cv_3,2023,upper,E,2,1.9,24,0.8
cv_3,2023,upper,E,3,2.1,15,0.7
cv_3,2023,upper,E,4,2.2,21,0.6
cv_3,2023,upper,E,5,2.3,23,0.6
cv_3,2023,upper,E,6,2.2,31,0.7
cv_3,2023,upper,E,7,2.1,20,0.8
cv_3,2023,upper,E,8,2.3,23,0.8
cv_3,2023,upper,E,9,2.6,35,0.7
cv_3,2023,upper,E,10,0.9,36,0.3
cv_3,2023,upper,E,11,2,42,0.4
cv_3,2023,upper,E,12,2.1,34,0.5
cv_3,2023,upper,E,13,2.3,24,0.5
cv_3,2023,upper,E,14,2.2,17,0.6
cv_3,2023,upper,E,15,2.3,23,0.6
cv_3,2023,upper,E,16,2.1,21,0.5
cv_3,2023,upper,E,17,2,16,0.5
cv_3,2023,upper,E,18,2,22,0.5
cv_3,2023,upper,E,19,1.2,53,0.4
cv_3,2023,upper,F,1,2.5,24,0.5
cv_3,2023,upper,F,2,2.2,15,0.6
cv_3,2023,upper,F,3,2.3,20,0.7
cv_3,2023,upper,F,4,2.1,24,0.7
cv_3,2023,upper,F,5,2.2,27,0.6
cv_3,2023,upper,F,6,2.2,31,0.7
cv_3,2023,upper,F,7,2.3,24,0.8
cv_3,2023,upper,F,8,2.5,19,0.6
cv_3,2023,upper,F,9,1.8,34,0.6
cv_3,2023,upper,F,10,2.2,24,0.4
cv_3,2023,upper,F,11,1.8,21,0.5
cv_3,2023,upper,F,12,1.9,28,0.5
cv_3,2023,upper,F,13,1.8,30,0.6
cv_3,2023,upper,F,14,1.5,35,0.6
cv_3,2023,upper,F,15,2.1,25,0.7
cv_3,2023,upper,F,16,2.1,30,0.5
cv_3,2023,upper,F,17,2.2,33,0.4
cv_3,2023,upper,F,18,1.8,27,0.4
cv_3,2023,upper,F,19,1.3,57,0.2
cv_3,2023,upper,G,1,1.6,36,0.4
cv_3,2023,upper,G,2,1.6,30,0.5
cv_3,2023,upper,G,3,1.8,33,0.5
cv_3,2023,upper,G,4,1.5,27,0.6
cv_3,2023,upper,G,5,1.8,29,0.6
cv_3,2023,upper,G,6,1.8,26,0.6
cv_3,2023,upper,G,7,2.3,27,0.5
cv_3,2023,upper,G,8,1.4,45,0.3
cv_3,2023,upper,G,9,1.9,40,0.7
cv_3,2023,upper,G,10,1.6,29,0.6
cv_3,2023,upper,G,11,1.7,23,0.4
cv_3,2023,upper,G,12,1.7,29,0.5
cv_3,2023,upper,G,13,1.7,29,0.7
cv_3,2023,upper,G,14,2,55,0.5
cv_3,2023,upper,G,15,1.2,55,0.4
cv_3,2023,upper,G,16,1.9,42,0.6
cv_3,2023,upper,G,17,1.8,27,0.3
cv_3,2023,upper,G,18,1.8,36,0.4
cv_3,2023,upper,G,19,1.2,33,0.2
cv_3,2023,upper,H,1,1.9,37,0.4
cv_3,2023,upper,H,2,1.8,23,0.5
cv_3,2023,upper,H,3,1.3,20,0.6
cv_3,2023,upper,H,4,1.8,27,0.5
cv_3,2023,upper,H,5,2.2,29,0.5
cv_3,2023,upper,H,6,1.9,46,0.6
cv_3,2023,upper,H,7,1.1,39,0.2
cv_3,2023,upper,H,8,1.7,58,0.2
cv_3,2023,upper,H,9,2.3,40,0.5
cv_3,2023,upper,H,10,2.2,36,0.5
cv_3,2023,upper,H,11,1.7,39,0.5
cv_3,2023,upper,H,12,2,40,0.5
cv_3,2023,upper,H,13,1.7,45,0.3
cv_3,2023,upper,H,14,1.2,41,0.2
cv_3,2023,upper,H,15,1.2,55,0.2
cv_3,2023,upper,H,16,1.2,31,0.2
cv_3,2023,upper,H,17,1.5,22,0.2
cv_3,2023,upper,H,18,2,31,0.3
cv_3,2023,upper,H,19,1.6,36,0.3
cv_3,2023,upper,I,1,2,34,0.6
cv_3,2023,upper,I,2,2.3,26,0.6
cv_3,2023,upper,I,3,1.4,25,0.6
cv_3,2023,upper,I,4,2.6,49,0.6
cv_3,2023,upper,I,5,2.6,65,0.5
cv_3,2023,upper,I,6,2.1,59,0.2
cv_3,2023,upper,I,7,1.6,34,0.3
cv_3,2023,upper,I,8,2.1,47,0.3
cv_3,2023,upper,I,9,2.9,42,0.4
cv_3,2023,upper,I,10,2.8,31,0.5
cv_3,2023,upper,I,11,1.8,40,0.3
cv_3,2023,upper,I,12,1.5,55,0.3
cv_3,2023,upper,I,13,1.6,60,0.2
cv_3,2023,upper,I,14,1.6,63,0.3
cv_3,2023,upper,I,15,1.8,60,0.2
cv_3,2023,upper,I,16,2.3,54,0.3
cv_3,2023,upper,I,17,2.3,34,0.3
cv_3,2023,upper,I,18,2.1,25,0.3
cv_3,2023,upper,I,19,2,65,0.3
cv_3,2023,upper,J,1,1.6,54,0.5
cv_3,2023,upper,J,2,1.8,34,0.5
cv_3,2023,upper,J,3,1.5,36,0.5
cv_3,2023,upper,J,4,1.6,49,0.2
cv_3,2023,upper,J,5,1.3,37,0.1
cv_3,2023,upper,J,6,1.3,38,0.1
cv_3,2023,upper,J,7,1.2,38,0.2
cv_3,2023,upper,J,8,2.2,34,0.5
cv_3,2023,upper,J,9,2,29,0.6
cv_3,2023,upper,J,10,1.9,32,0.3
cv_3,2023,upper,J,11,1.3,42,0.4
cv_3,2023,upper,J,12,1.2,31,0.2
cv_3,2023,upper,J,13,1.2,40,0.1
cv_3,2023,upper,J,14,1.4,53,0.2
cv_3,2023,upper,J,15,1.4,39,0.2
cv_3,2023,upper,J,16,1.7,42,0.3
cv_3,2023,upper,J,17,1.9,38,0.3
cv_3,2023,upper,J,18,1.8,34,0.3
cv_3,2023,upper,J,19,1.7,48,0.3
cv_3,2023,upper,K,1,1.7,24,0.6
cv_3,2023,upper,K,2,2.4,28,0.6
cv_3,2023,upper,K,3,2.7,30,0.6
cv_3,2023,upper,K,4,2,45,0.3
cv_3,2023,upper,K,5,2.4,64,0.2
cv_3,2023,upper,K,6,2.2,65,0.2
cv_3,2023,upper,K,7,2.4,47,0.3
cv_3,2023,upper,K,8,2.6,34,0.5
cv_3,2023,upper,K,9,3.1,48,0.5
cv_3,2023,upper,K,10,1.7,58,0.3
cv_3,2023,upper,K,11,2.2,39,0.2
cv_3,2023,upper,K,12,2.4,32,0.3
cv_3,2023,upper,K,13,2.5,37,0.4
cv_3,2023,upper,K,14,2,48,0.2
cv_3,2023,upper,K,15,2,51,0.2
cv_3,2023,upper,K,16,1.6,42,0.2
cv_3,2023,upper,K,17,2.7,49,0.2
cv_3,2023,upper,K,18,2.1,30,0.2
cv_3,2023,upper,K,19,1.8,56,0.3
cv_3,2023,upper,L,1,2.1,56,0.3
cv_3,2023,upper,L,2,3.3,58,0.4
cv_3,2023,upper,L,3,2.8,53,0.5
cv_3,2023,upper,L,4,2.4,66,0.3
cv_3,2023,upper,L,5,1.5,49,0.2
cv_3,2023,upper,L,6,2.7,69,0.3
cv_3,2023,upper,L,7,2.9,47,0.4
cv_3,2023,upper,L,8,2.8,57,0.3
cv_3,2023,upper,L,9,2.4,49,0.3
cv_3,2023,upper,L,10,2.2,35,0.3
cv_3,2023,upper,L,11,3,30,0.4
cv_3,2023,upper,L,12,2.6,39,0.5
cv_3,2023,upper,L,13,2.1,48,0.4
cv_3,2023,upper,L,14,1.2,44,0.3
cv_3,2023,upper,L,15,2.2,33,0.4
cv_3,2023,upper,L,16,1.9,26,0.3
cv_3,2023,upper,L,17,2.5,29,0.4
cv_3,2023,upper,L,18,1.9,27,0.3
cv_3,2023,upper,L,19,2.4,40,0.4
cv_3,2023,upper,M,1,1.9,56,0.4
cv_3,2023,upper,M,2,2.4,64,0.3
cv_3,2023,upper,M,3,2.4,54,0.3
cv_3,2023,upper,M,4,1.1,52,0.3
cv_3,2023,upper,M,5,2.1,59,0.3
cv_3,2023,upper,M,6,2.3,71,0.3
cv_3,2023,upper,M,7,2.4,56,0.4
cv_3,2023,upper,M,8,2.4,55,0.3
cv_3,2023,upper,M,9,2.8,50,0.4
cv_3,2023,upper,M,10,2.5,36,0.4
cv_3,2023,upper,M,11,2.8,34,0.4
cv_3,2023,upper,M,12,2.1,56,0.4
cv_3,2023,upper,M,13,1.2,56,0.3
cv_3,2023,upper,M,14,1.9,46,0.3
cv_3,2023,upper,M,15,2.3,35,0.4
cv_3,2023,upper,M,16,2.2,26,0.4
cv_3,2023,upper,M,17,2.1,36,0.4
cv_3,2023,upper,M,18,1.9,41,0.3
cv_3,2023,upper,M,19,2.3,34,0.4
cv_2,2021,upper,A,1,1.4,8,0.5
cv_2,2021,middle,A,1,0.8,7,0.3
cv_2,2021,low,A,1,0.9,86,0.2
cv_2,2021,upper,A,2,1.4,16,0.3
cv_2,2021,middle,A,2,0.7,4,0.1
cv_2,2021,low,A,2,0.6,5,0.2
cv_2,2021,upper,A,3,2,15,0.5
cv_2,2021,middle,A,3,1.3,4,0.6
cv_2,2021,low,A,3,0.8,5,0.3
cv_2,2021,upper,A,4,3.3,13,0.4
cv_2,2021,middle,A,4,0.7,8,0.2
cv_2,2021,low,A,4,0.9,491,0.2
cv_2,2021,upper,A,5,2.8,38,0.3
cv_2,2021,middle,A,5,0.6,12,0.1
cv_2,2021,low,A,5,0.8,122,0.2
cv_2,2021,upper,A,6,0.7,33,0.2
cv_2,2021,middle,A,6,0.5,10,0.1
cv_2,2021,low,A,6,0.5,19,0.1
cv_2,2021,upper,A,7,1.2,22,0.4
cv_2,2021,middle,A,7,0.6,3,0.2
cv_2,2021,low,A,7,0.7,43,0.2
cv_2,2021,upper,A,8,1.1,12,0.3
cv_2,2021,middle,A,8,0.5,9,0.2
cv_2,2021,low,A,8,0.7,105,0.2
cv_2,2021,upper,A,9,2.2,18,0.2
cv_2,2021,middle,A,9,0.6,12,0.1
cv_2,2021,low,A,9,0.6,23,0.2
cv_2,2021,upper,A,10,1.9,14,0.3
cv_2,2021,middle,A,10,0.6,6,0.2
cv_2,2021,low,A,10,0.5,21,0.2
cv_2,2021,upper,A,11,0.8,12,0.3
cv_2,2021,middle,A,11,0.6,25,0.2
