Domain Code,Domain,Area Code (M49),area,location,element,item,year,year_count,decade,Trend,Yield
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2009,49,3RD,3RDWorld,4.1027
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2010,50,3RD,3RDWorld,3.4299
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2011,51,3RD,3RDWorld,3.8469
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2012,52,3RD,3RDWorld,3.9028
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2013,53,3RD,3RDWorld,3.8215
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2014,54,3RD,3RDWorld,4.0696
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2015,55,3RD,3RDWorld,4.103
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2016,56,3RD,3RDWorld,3.8303
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2017,57,3RD,3RDWorld,4.1276
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.8211
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2019,59,3RD,3RDWorld,4.6264
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2020,60,3RD,3RDWorld,3.4538
QCL,Crops and livestock products,246,Finland,World,Yield,Wheat,2021,60,3RD,3RDWorld,3.2352
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1961,1,1ST,1STWorld,2.395
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1962,2,1ST,1STWorld,3.0752
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1963,3,1ST,1STWorld,2.6624
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1964,4,1ST,1STWorld,3.1534
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1965,5,1ST,1STWorld,3.2655
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1966,6,1ST,1STWorld,2.8296
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1967,7,1ST,1STWorld,3.6365
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1968,8,1ST,1STWorld,3.6641
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1969,9,1ST,1STWorld,3.5809
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1970,10,1ST,1STWorld,3.4223
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1971,11,1ST,1STWorld,3.8614
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1972,12,1ST,1STWorld,4.5698
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1973,13,1ST,1STWorld,4.5067
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1974,14,1ST,1STWorld,4.5844
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1975,15,1ST,1STWorld,3.8734
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1976,16,1ST,1STWorld,3.7722
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1977,17,1ST,1STWorld,4.2303
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1978,18,1ST,1STWorld,5.0323
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1979,19,1ST,1STWorld,4.782
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1980,20,1ST,1STWorld,5.181
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1981,21,2ND,2NDWorld,5.011
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1982,22,2ND,2NDWorld,5.236
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1983,23,2ND,2NDWorld,5.1274
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1984,24,2ND,2NDWorld,6.4597
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1985,25,2ND,2NDWorld,5.9999
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1986,26,2ND,2NDWorld,5.4487
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1987,27,2ND,2NDWorld,5.5584
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1988,28,2ND,2NDWorld,6.1509
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1989,29,2ND,2NDWorld,6.348
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1990,30,2ND,2NDWorld,6.4787
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1991,31,2ND,2NDWorld,6.6764
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1992,32,2ND,2NDWorld,6.3992
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1993,33,2ND,2NDWorld,6.4739
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1994,34,2ND,2NDWorld,6.6685
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1995,35,2ND,2NDWorld,6.5079
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1996,36,2ND,2NDWorld,7.1361
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1997,37,2ND,2NDWorld,6.6288
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1998,38,2ND,2NDWorld,7.6063
QCL,Crops and livestock products,250,France,World,Yield,Wheat,1999,39,2ND,2NDWorld,7.2395
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2000,40,2ND,2NDWorld,7.1175
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2001,41,3RD,3RDWorld,6.6169
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2002,42,3RD,3RDWorld,7.4455
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2003,43,3RD,3RDWorld,6.25
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2004,44,3RD,3RDWorld,7.5788
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2005,45,3RD,3RDWorld,6.9887
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2006,46,3RD,3RDWorld,6.7414
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2007,47,3RD,3RDWorld,6.2542
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2008,48,3RD,3RDWorld,7.1018
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2009,49,3RD,3RDWorld,7.4478
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2010,50,3RD,3RDWorld,7.0405
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2011,51,3RD,3RDWorld,6.6563
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2012,52,3RD,3RDWorld,7.1512
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2013,53,3RD,3RDWorld,7.2656
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2014,54,3RD,3RDWorld,7.353
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2015,55,3RD,3RDWorld,7.8008
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2016,56,3RD,3RDWorld,5.2896
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2017,57,3RD,3RDWorld,7.2538
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2018,58,3RD,3RDWorld,6.768
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2019,59,3RD,3RDWorld,7.7428
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2020,60,3RD,3RDWorld,6.6803
QCL,Crops and livestock products,250,France,World,Yield,Wheat,2021,60,3RD,3RDWorld,6.9284
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1992,32,2ND,2NDWorld,1.7674
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1993,33,2ND,2NDWorld,1.425
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.3244
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1995,35,2ND,2NDWorld,1.3032
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1996,36,2ND,2NDWorld,1.4039
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1997,37,2ND,2NDWorld,1.7109
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1998,38,2ND,2NDWorld,1.0872
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,1999,39,2ND,2NDWorld,2.0325
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2000,40,2ND,2NDWorld,1.043
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.6883
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2002,42,3RD,3RDWorld,1.6984
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2003,43,3RD,3RDWorld,1.9347
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2004,44,3RD,3RDWorld,1.8165
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2005,45,3RD,3RDWorld,1.9889
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2006,46,3RD,3RDWorld,1.2469
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2007,47,3RD,3RDWorld,1.6682
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2008,48,3RD,3RDWorld,1.6834
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2009,49,3RD,3RDWorld,1.0737
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2010,50,3RD,3RDWorld,1.0189
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.0684
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2012,52,3RD,3RDWorld,1.6989
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2013,53,3RD,3RDWorld,1.8367
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2014,54,3RD,3RDWorld,1.3533
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2015,55,3RD,3RDWorld,2.5791
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.5732
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.2149
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.4734
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2019,59,3RD,3RDWorld,2.3341
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.2022
QCL,Crops and livestock products,268,Georgia,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.7018
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1961,1,1ST,1STWorld,2.8607
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1962,2,1ST,1STWorld,3.3898
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1963,3,1ST,1STWorld,3.3934
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1964,4,1ST,1STWorld,3.4845
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1965,5,1ST,1STWorld,3.2321
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1966,6,1ST,1STWorld,3.2325
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1967,7,1ST,1STWorld,4.0216
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1968,8,1ST,1STWorld,4.2162
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1969,9,1ST,1STWorld,3.8877
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1970,10,1ST,1STWorld,3.7264
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1971,11,1ST,1STWorld,4.4229
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1972,12,1ST,1STWorld,4.038
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1973,13,1ST,1STWorld,4.3477
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1974,14,1ST,1STWorld,4.6257
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1975,15,1ST,1STWorld,4.3188
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1976,16,1ST,1STWorld,3.9344
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1977,17,1ST,1STWorld,4.3553
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1978,18,1ST,1STWorld,4.8869
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1979,19,1ST,1STWorld,4.7776
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1980,20,1ST,1STWorld,4.7389
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1981,21,2ND,2NDWorld,4.8797
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1982,22,2ND,2NDWorld,5.2433
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1983,23,2ND,2NDWorld,5.2084
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1984,24,2ND,2NDWorld,5.9331
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1985,25,2ND,2NDWorld,5.8295
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1986,26,2ND,2NDWorld,6.0919
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1987,27,2ND,2NDWorld,5.7757
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1988,28,2ND,2NDWorld,6.2266
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1989,29,2ND,2NDWorld,5.6815
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1990,30,2ND,2NDWorld,6.2734
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1991,31,2ND,2NDWorld,6.7712
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1992,32,2ND,2NDWorld,5.9811
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1993,33,2ND,2NDWorld,6.5841
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1994,34,2ND,2NDWorld,6.7684
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1995,35,2ND,2NDWorld,6.8882
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1996,36,2ND,2NDWorld,7.2932
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1997,37,2ND,2NDWorld,7.2902
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1998,38,2ND,2NDWorld,7.2035
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,1999,39,2ND,2NDWorld,7.5411
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2000,40,2ND,2NDWorld,7.2826
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2001,41,3RD,3RDWorld,7.8827
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2002,42,3RD,3RDWorld,6.9056
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2003,43,3RD,3RDWorld,6.4985
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2004,44,3RD,3RDWorld,8.1716
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2005,45,3RD,3RDWorld,7.4651
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2006,46,3RD,3RDWorld,7.2007
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2007,47,3RD,3RDWorld,6.9611
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2008,48,3RD,3RDWorld,8.0873
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2009,49,3RD,3RDWorld,7.8091
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2010,50,3RD,3RDWorld,7.212
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2011,51,3RD,3RDWorld,7.0139
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2012,52,3RD,3RDWorld,7.3312
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2013,53,3RD,3RDWorld,7.9979
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2014,54,3RD,3RDWorld,8.6296
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2015,55,3RD,3RDWorld,8.0877
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2016,56,3RD,3RDWorld,7.6409
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2017,57,3RD,3RDWorld,7.6443
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2018,58,3RD,3RDWorld,6.6737
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2019,59,3RD,3RDWorld,7.3964
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2020,60,3RD,3RDWorld,7.8195
QCL,Crops and livestock products,276,Germany,World,Yield,Wheat,2021,60,3RD,3RDWorld,7.3015
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1961,1,1ST,1STWorld,1.3026
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1962,2,1ST,1STWorld,1.4433
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1963,3,1ST,1STWorld,1.3142
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1964,4,1ST,1STWorld,1.653
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1965,5,1ST,1STWorld,1.6469
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1966,6,1ST,1STWorld,1.784
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1967,7,1ST,1STWorld,1.8419
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1968,8,1ST,1STWorld,1.4284
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1969,9,1ST,1STWorld,1.5986
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1970,10,1ST,1STWorld,1.9806
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1971,11,1ST,1STWorld,1.9926
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1972,12,1ST,1STWorld,1.9977
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1973,13,1ST,1STWorld,1.9905
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1974,14,1ST,1STWorld,2.3504
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1975,15,1ST,1STWorld,2.2919
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1976,16,1ST,1STWorld,2.5521
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1977,17,1ST,1STWorld,1.8813
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1978,18,1ST,1STWorld,2.7213
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1979,19,1ST,1STWorld,2.4301
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1980,20,1ST,1STWorld,2.9348
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1981,21,2ND,2NDWorld,2.7556
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1982,22,2ND,2NDWorld,2.8778
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1983,23,2ND,2NDWorld,2.0925
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1984,24,2ND,2NDWorld,2.6713
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1985,25,2ND,2NDWorld,2.0464
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1986,26,2ND,2NDWorld,2.6311
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1987,27,2ND,2NDWorld,2.5971
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1988,28,2ND,2NDWorld,2.8152
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1989,29,2ND,2NDWorld,3.0163
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1990,30,2ND,2NDWorld,1.9332
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1991,31,2ND,2NDWorld,3.1183
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1992,32,2ND,2NDWorld,2.4315
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1993,33,2ND,2NDWorld,2.2952
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1994,34,2ND,2NDWorld,2.751
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1995,35,2ND,2NDWorld,2.6341
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1996,36,2ND,2NDWorld,2.4149
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1997,37,2ND,2NDWorld,2.4172
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1998,38,2ND,2NDWorld,2.4379
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,1999,39,2ND,2NDWorld,2.391
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.6666
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.5096
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.3432
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.0076
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.4757
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.4058
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.2859
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.2353
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.7769
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2009,49,3RD,3RDWorld,2.7436
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2010,50,3RD,3RDWorld,2.6044
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.7004
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.665
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.7777
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.7466
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2015,55,3RD,3RDWorld,2.905
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.8928
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.9284
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.6526
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2019,59,3RD,3RDWorld,2.7939
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2020,60,3RD,3RDWorld,3.0773
QCL,Crops and livestock products,300,Greece,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.9075
