year,location,month,Days,date,temp,gdds
2022,Ridgetown,June,59,28-Jun,17.85,969.48
2022,Ridgetown,June,60,29-Jun,19.42,988.9
2022,Ridgetown,June,61,30-Jun,22.4,1011.3
2022,Ridgetown,July,62,1-Jul,22.25,1033.55
2022,Ridgetown,July,63,2-Jul,20.69,1054.24
2022,Ridgetown,July,64,3-Jul,20.12,1074.36
2022,Ridgetown,July,65,4-Jul,22.8,1097.16
2022,Ridgetown,July,66,5-Jul,23.54,1120.7
2022,Ridgetown,July,67,6-Jul,21.01,1141.71
2022,Ridgetown,July,68,7-Jul,22.2,1163.91
2022,Ridgetown,July,69,8-Jul,21.67,1185.58
2022,Ridgetown,July,70,9-Jul,19.23,1204.81
2022,Ridgetown,July,71,10-Jul,19.66,1224.47
2022,Ridgetown,July,72,11-Jul,22.24,1246.71
2022,Ridgetown,July,73,12-Jul,22.9,1269.61
2022,Ridgetown,July,74,13-Jul,19.95,1289.56
2022,Ridgetown,July,75,14-Jul,19.63,1309.19
2022,Ridgetown,July,76,15-Jul,20.87,1330.06
2022,Ridgetown,July,77,16-Jul,22.08,1352.14
2022,Ridgetown,July,78,17-Jul,22.15,1374.29
2022,Ridgetown,July,79,18-Jul,23.21,1397.5
2022,Ridgetown,July,80,19-Jul,24.36,1421.86
2022,Ridgetown,July,81,20-Jul,24.86,1446.72
2022,Ridgetown,July,82,21-Jul,24.5,1471.22
2022,Ridgetown,July,83,22-Jul,24.43,1495.65
2022,Ridgetown,July,84,23-Jul,23.8,1519.45
2022,Ridgetown,July,85,24-Jul,24.32,1543.77
2022,Ridgetown,July,86,25-Jul,20.95,1564.72
2022,Ridgetown,July,87,26-Jul,21.31,1586.03
2022,Ridgetown,July,88,27-Jul,22.38,1608.41
2022,Ridgetown,July,89,28-Jul,22.69,1631.1
2022,Ridgetown,July,90,29-Jul,20.69,1651.79
2022,Ridgetown,July,91,30-Jul,21.22,1673.01
2022,Ridgetown,July,92,31-Jul,22.62,1695.63
2022,Ridgetown,August,93,1-Aug,23.08,1718.71
2022,Ridgetown,August,94,2-Aug,21.57,1740.28
2022,Ridgetown,August,95,3-Aug,24.14,1764.42
2022,Ridgetown,August,96,4-Aug,23.62,1788.04
2022,Ridgetown,August,97,5-Aug,24.5,1812.54
2022,Ridgetown,August,98,6-Aug,25.19,1837.73
2022,Ridgetown,August,99,7-Aug,26.05,1863.78
2022,Ridgetown,August,100,8-Aug,24.79,1888.57
2022,Ridgetown,August,101,9-Aug,20.33,1908.9
2022,Ridgetown,August,102,10-Aug,21.03,1929.93
2022,Ridgetown,August,103,11-Aug,19.99,1949.92
2022,Ridgetown,August,104,12-Aug,19.37,1969.29
2022,Ridgetown,August,105,13-Aug,19.11,1988.4
2022,Ridgetown,August,106,14-Aug,21.12,2009.52
2022,Ridgetown,August,107,15-Aug,21.19,2030.71
2022,Ridgetown,August,108,16-Aug,20.88,2051.59
2022,Ridgetown,August,109,17-Aug,21.22,2072.81
2022,Ridgetown,August,110,18-Aug,21.98,2094.79
2022,Ridgetown,August,111,19-Aug,22.26,2117.05
2022,Ridgetown,August,112,20-Aug,23.48,2140.53
2022,Ridgetown,August,113,21-Aug,21.76,2162.29
2022,Ridgetown,August,114,22-Aug,21.3,2183.59
2022,Ridgetown,August,115,23-Aug,21.93,2205.52
2022,Ridgetown,August,116,24-Aug,23.4,2228.92
2022,Ridgetown,August,117,25-Aug,23.69,2252.61
2022,Ridgetown,August,118,26-Aug,21.32,2273.93
2022,Ridgetown,August,119,27-Aug,19.23,2293.16
2022,Ridgetown,August,120,28-Aug,22.95,2316.11
2022,Ridgetown,August,121,29-Aug,24.38,2340.49
2022,Ridgetown,August,122,30-Aug,22.43,2362.92
2022,Ridgetown,August,123,31-Aug,20.9,2383.82
2022,Ridgetown,September,124,1-Sep,20.82,2404.64
2022,Ridgetown,September,125,2-Sep,22.04,2426.68
2022,Ridgetown,September,126,3-Sep,23.71,2450.39
2022,Ridgetown,September,127,4-Sep,21.19,2471.58
2022,Ridgetown,September,128,5-Sep,19.81,2491.39
2022,Ridgetown,September,129,6-Sep,19.83,2511.22
2022,Ridgetown,September,130,7-Sep,19.5,2530.72
2022,Ridgetown,September,131,8-Sep,19.18,2549.9
2022,Ridgetown,September,132,9-Sep,21.01,2570.91
2022,Ridgetown,September,133,10-Sep,22.47,2593.38
2022,Ridgetown,September,134,11-Sep,21.44,2614.82
2022,Ridgetown,September,135,12-Sep,19.2,2634.02
2022,Ridgetown,September,136,13-Sep,17.94,2651.96
2022,Ridgetown,September,137,14-Sep,18.88,2670.84
2022,Ridgetown,September,138,15-Sep,16.41,2687.25
2022,Ridgetown,September,139,16-Sep,20.49,2707.74
2022,Ridgetown,September,140,17-Sep,21.56,2729.3
2022,Ridgetown,September,141,18-Sep,22.02,2751.32
2022,Ridgetown,September,142,19-Sep,21.23,2772.55
2022,Ridgetown,September,143,20-Sep,19.77,2792.32
2022,Ridgetown,September,144,21-Sep,22.4,2814.72
2022,Ridgetown,September,145,22-Sep,14.43,2829.15
2022,Ridgetown,September,146,23-Sep,13.35,2842.5
2022,Ridgetown,September,147,24-Sep,15.57,2858.07
2022,Ridgetown,September,148,25-Sep,15.37,2873.44
2022,Ridgetown,September,149,26-Sep,13.05,2886.49
2022,Ridgetown,September,150,27-Sep,12.48,2898.97
2022,Ridgetown,September,151,28-Sep,12.44,2911.41
2022,Ridgetown,September,152,29-Sep,12.95,2924.36
2022,Ridgetown,September,153,30-Sep,13.23,2937.59
2022,Ridgetown,October,154,1-Oct,13.26,2950.85
2022,Ridgetown,October,155,2-Oct,12.1,2962.95
2022,Ridgetown,October,156,3-Oct,10.97,2973.92
2022,Ridgetown,October,157,4-Oct,12.95,2986.87
2022,Ridgetown,October,158,5-Oct,15.73,3002.6
2022,Ridgetown,October,159,6-Oct,16.19,3018.79
2022,Ridgetown,October,160,7-Oct,10.02,3028.81
2022,Ridgetown,October,161,8-Oct,8.28,3037.09
2022,Ridgetown,October,162,9-Oct,11.51,3048.6
2022,Ridgetown,October,163,10-Oct,12.6,3061.2
2022,Ridgetown,October,164,11-Oct,15.33,3076.53
2022,Ridgetown,October,165,12-Oct,16.35,3092.88
2022,Ridgetown,October,166,13-Oct,11.38,3104.26
2022,Ridgetown,October,167,14-Oct,10.69,3114.95
2022,Ridgetown,October,168,15-Oct,10.13,3125.08
2022,Ridgetown,October,169,16-Oct,10.54,3135.62
2022,Ridgetown,October,170,17-Oct,6.64,3142.26
2022,Ridgetown,October,171,18-Oct,4.55,3146.81
2022,Ridgetown,October,172,19-Oct,5.02,3151.83
2022,Ridgetown,October,173,20-Oct,4.9,3156.73
2022,Ridgetown,October,174,21-Oct,11.55,3168.28
2022,Ridgetown,October,175,22-Oct,14.04,3182.32
2022,Ridgetown,October,176,23-Oct,13.61,3195.93
2022,Ridgetown,October,177,24-Oct,13.36,3209.29
2022,Ridgetown,October,178,25-Oct,14.6,3223.89
2022,Ridgetown,October,179,26-Oct,11.57,3235.46
2022,Ridgetown,October,180,27-Oct,7.63,3243.09
2022,Ridgetown,October,181,28-Oct,8.98,3252.07
2022,Ridgetown,October,182,29-Oct,10.36,3262.43
2022,Ridgetown,October,183,30-Oct,10.8,3273.23
2022,Ridgetown,October,184,31-Oct,13.14,3286.37
2018,Woodslee,May,1,1-May,13.31,23.31
2018,Woodslee,May,2,2-May,15.41,38.72
2018,Woodslee,May,3,3-May,15.68,54.4
2018,Woodslee,May,4,4-May,14.65,69.05
2018,Woodslee,May,5,5-May,13.69,82.74
2018,Woodslee,May,6,6-May,13.4,96.14
2018,Woodslee,May,7,7-May,10.68,106.82
2018,Woodslee,May,8,8-May,12.87,119.69
2018,Woodslee,May,9,9-May,15.63,135.32
2018,Woodslee,May,10,10-May,15.16,150.48
2018,Woodslee,May,11,11-May,7.91,158.39
2018,Woodslee,May,12,12-May,9.33,167.72
2018,Woodslee,May,13,13-May,11.02,178.74
2018,Woodslee,May,14,14-May,14.38,193.12
2018,Woodslee,May,15,15-May,15.61,208.73
2018,Woodslee,May,16,16-May,14.23,222.96
2018,Woodslee,May,17,17-May,15.04,238
2018,Woodslee,May,18,18-May,13.09,251.09
2018,Woodslee,May,19,19-May,16.03,267.12
2018,Woodslee,May,20,20-May,13.34,280.46
2018,Woodslee,May,21,21-May,12.14,292.6
2018,Woodslee,May,22,22-May,15.67,308.27
2018,Woodslee,May,23,23-May,16.87,325.14
2018,Woodslee,May,24,24-May,18.5,343.64
2018,Woodslee,May,25,25-May,19.67,363.31
2018,Woodslee,May,26,26-May,18.73,382.04
2018,Woodslee,May,27,27-May,21.62,403.66
2018,Woodslee,May,28,28-May,23.37,427.03
2018,Woodslee,May,29,29-May,21.66,448.69
2018,Woodslee,May,30,30-May,21.25,469.94
2018,Woodslee,May,31,31-May,22.61,492.55
2018,Woodslee,June,32,1-Jun,20.02,512.57
2018,Woodslee,June,33,2-Jun,16.02,528.59
2018,Woodslee,June,34,3-Jun,18.15,546.74
2018,Woodslee,June,35,4-Jun,17.26,564
2018,Woodslee,June,36,5-Jun,15.94,579.94
2018,Woodslee,June,37,6-Jun,14.38,594.32
2018,Woodslee,June,38,7-Jun,18.86,613.18
2018,Woodslee,June,39,8-Jun,19.15,632.33
2018,Woodslee,June,40,9-Jun,17.72,650.05
2018,Woodslee,June,41,10-Jun,17.33,667.38
2018,Woodslee,June,42,11-Jun,17.85,685.23
2018,Woodslee,June,43,12-Jun,19.23,704.46
2018,Woodslee,June,44,13-Jun,20.7,725.16
2018,Woodslee,June,45,14-Jun,19.94,745.1
2018,Woodslee,June,46,15-Jun,19.88,764.98
2018,Woodslee,June,47,16-Jun,22.04,787.02
2018,Woodslee,June,48,17-Jun,24.21,811.23
2018,Woodslee,June,49,18-Jun,24.76,835.99
2018,Woodslee,June,50,19-Jun,20.41,856.4
2018,Woodslee,June,51,20-Jun,18.94,875.34
2018,Woodslee,June,52,21-Jun,19.66,895
2018,Woodslee,June,53,22-Jun,19.59,914.59
2018,Woodslee,June,54,23-Jun,21.24,935.83
2018,Woodslee,June,55,24-Jun,20.25,956.08
2018,Woodslee,June,56,25-Jun,18.53,974.61
2018,Woodslee,June,57,26-Jun,20.31,994.92
2018,Woodslee,June,58,27-Jun,21.55,1016.47
2018,Woodslee,June,59,28-Jun,22.21,1038.68
2018,Woodslee,June,60,29-Jun,24.48,1063.16
2018,Woodslee,June,61,30-Jun,25.31,1088.47
2018,Woodslee,July,62,1-Jul,26.04,1114.51
2018,Woodslee,July,63,2-Jul,25.88,1140.39
2018,Woodslee,July,64,3-Jul,24.89,1165.28
2018,Woodslee,July,65,4-Jul,26.61,1191.89
2018,Woodslee,July,66,5-Jul,26.65,1218.54
2018,Woodslee,July,67,6-Jul,21,1239.54
2018,Woodslee,July,68,7-Jul,20.55,1260.09
2018,Woodslee,July,69,8-Jul,22.57,1282.66
2018,Woodslee,July,70,9-Jul,24.15,1306.81
2018,Woodslee,July,71,10-Jul,23.39,1330.2
2018,Woodslee,July,72,11-Jul,22.32,1352.52
2018,Woodslee,July,73,12-Jul,22.48,1375
2018,Woodslee,July,74,13-Jul,24.19,1399.19
2018,Woodslee,July,75,14-Jul,25.5,1424.69
2018,Woodslee,July,76,15-Jul,26.28,1450.97
2018,Woodslee,July,77,16-Jul,25.95,1476.92
2018,Woodslee,July,78,17-Jul,23.67,1500.59
2018,Woodslee,July,79,18-Jul,21.83,1522.42
2018,Woodslee,July,80,19-Jul,23.05,1545.47
2018,Woodslee,July,81,20-Jul,23.37,1568.84
2018,Woodslee,July,82,21-Jul,22.83,1591.67
2018,Woodslee,July,83,22-Jul,20.85,1612.52
2018,Woodslee,July,84,23-Jul,22.61,1635.13
2018,Woodslee,July,85,24-Jul,23.89,1659.02
2018,Woodslee,July,86,25-Jul,24.91,1683.93
2018,Woodslee,July,87,26-Jul,24.01,1707.94
2018,Woodslee,July,88,27-Jul,22.06,1730
2018,Woodslee,July,89,28-Jul,21.8,1751.8
2018,Woodslee,July,90,29-Jul,23.08,1774.88
2018,Woodslee,July,91,30-Jul,22.98,1797.86
2018,Woodslee,July,92,31-Jul,22.76,1820.62
2018,Woodslee,August,93,1-Aug,21.98,1842.6
2018,Woodslee,August,94,2-Aug,23.14,1865.74
2018,Woodslee,August,95,3-Aug,24.06,1889.8
2018,Woodslee,August,96,4-Aug,24.33,1914.13
2018,Woodslee,August,97,5-Aug,26.22,1940.35
2018,Woodslee,August,98,6-Aug,25.83,1966.18
2018,Woodslee,August,99,7-Aug,24.18,1990.36
2018,Woodslee,August,100,8-Aug,24.4,2014.76
2018,Woodslee,August,101,9-Aug,24.59,2039.35
2018,Woodslee,August,102,10-Aug,23.56,2062.91
2018,Woodslee,August,103,11-Aug,23.59,2086.5
2018,Woodslee,August,104,12-Aug,24.27,2110.77
2018,Woodslee,August,105,13-Aug,24.48,2135.25
2018,Woodslee,August,106,14-Aug,25.18,2160.43
2018,Woodslee,August,107,15-Aug,25.15,2185.58
2018,Woodslee,August,108,16-Aug,24.27,2209.85
2018,Woodslee,August,109,17-Aug,24.35,2234.2
2018,Woodslee,August,110,18-Aug,23.98,2258.18
2018,Woodslee,August,111,19-Aug,22.98,2281.16
2018,Woodslee,August,112,20-Aug,23.42,2304.58
2018,Woodslee,August,113,21-Aug,23.65,2328.23
2018,Woodslee,August,114,22-Aug,20.3,2348.53
2018,Woodslee,August,115,23-Aug,21.8,2370.33
2018,Woodslee,August,116,24-Aug,22.52,2392.85
2018,Woodslee,August,117,25-Aug,23.57,2416.42
2018,Woodslee,August,118,26-Aug,24.55,2440.97
2018,Woodslee,August,119,27-Aug,26.02,2466.99
2018,Woodslee,August,120,28-Aug,26.44,2493.43
2018,Woodslee,August,121,29-Aug,24.55,2517.98
2018,Woodslee,August,122,30-Aug,20.98,2538.96
2018,Woodslee,August,123,31-Aug,21.76,2560.72
2018,Woodslee,September,124,1-Sep,24.17,2584.89
2018,Woodslee,September,125,2-Sep,25.47,2610.36
2018,Woodslee,September,126,3-Sep,25.8,2636.16
2018,Woodslee,September,127,4-Sep,25.8,2661.96
2018,Woodslee,September,128,5-Sep,26.84,2688.8
2018,Woodslee,September,129,6-Sep,23.23,2712.03
2018,Woodslee,September,130,7-Sep,21.32,2733.35
2018,Woodslee,September,131,8-Sep,19.69,2753.04
2018,Woodslee,September,132,9-Sep,17.86,2770.9
2018,Woodslee,September,133,10-Sep,18.46,2789.36
2018,Woodslee,September,134,11-Sep,18.24,2807.6
2018,Woodslee,September,135,12-Sep,19.59,2827.19
2018,Woodslee,September,136,13-Sep,21.03,2848.22
2018,Woodslee,September,137,14-Sep,22.62,2870.84
2018,Woodslee,September,138,15-Sep,22.85,2893.69
2018,Woodslee,September,139,16-Sep,23.21,2916.9
2018,Woodslee,September,140,17-Sep,22.6,2939.5
2018,Woodslee,September,141,18-Sep,22.98,2962.48
2018,Woodslee,September,142,19-Sep,20.55,2983.03
2018,Woodslee,September,143,20-Sep,22.44,3005.47
2018,Woodslee,September,144,21-Sep,24.15,3029.62
2018,Woodslee,September,145,22-Sep,16.01,3045.63
2018,Woodslee,September,146,23-Sep,17.31,3062.94
2018,Woodslee,September,147,24-Sep,19.38,3082.32
2018,Woodslee,September,148,25-Sep,21.62,3103.94
2018,Woodslee,September,149,26-Sep,18.73,3122.67
2018,Woodslee,September,150,27-Sep,16.22,3138.89
2018,Woodslee,September,151,28-Sep,16.69,3155.58
2018,Woodslee,September,152,29-Sep,14.05,3169.63
2018,Woodslee,September,153,30-Sep,17.01,3186.64
2018,Woodslee,October,154,1-Oct,17.25,3203.89
2018,Woodslee,October,155,2-Oct,19.55,3223.44
2018,Woodslee,October,156,3-Oct,19.46,3242.9
2018,Woodslee,October,157,4-Oct,18.42,3261.32
2018,Woodslee,October,158,5-Oct,14.73,3276.05
2018,Woodslee,October,159,6-Oct,20.96,3297.01
2018,Woodslee,October,160,7-Oct,17.26,3314.27
2018,Woodslee,October,161,8-Oct,21.39,3335.66
2018,Woodslee,October,162,9-Oct,22.53,3358.19
2018,Woodslee,October,163,10-Oct,21.68,3379.87
2018,Woodslee,October,164,11-Oct,15.1,3394.97
2018,Woodslee,October,165,12-Oct,9.4,3404.37
2018,Woodslee,October,166,13-Oct,9.64,3414.01
2018,Woodslee,October,167,14-Oct,12.19,3426.2
2018,Woodslee,October,168,15-Oct,11.6,3437.8
2018,Woodslee,October,169,16-Oct,9.84,3447.64
2018,Woodslee,October,170,17-Oct,9.53,3457.17
2018,Woodslee,October,171,18-Oct,7.37,3464.54
2018,Woodslee,October,172,19-Oct,11.3,3475.84
2018,Woodslee,October,173,20-Oct,9.75,3485.59
2018,Woodslee,October,174,21-Oct,5.69,3491.28
2018,Woodslee,October,175,22-Oct,9.16,3500.44
2018,Woodslee,October,176,23-Oct,9.4,3509.84
2018,Woodslee,October,177,24-Oct,7.11,3516.95
2018,Woodslee,October,178,25-Oct,7.8,3524.75
2018,Woodslee,October,179,26-Oct,9.25,3534
2018,Woodslee,October,180,27-Oct,8.05,3542.05
2018,Woodslee,October,181,28-Oct,7.58,3549.63
2018,Woodslee,October,182,29-Oct,8.05,3557.68
2018,Woodslee,October,183,30-Oct,10.15,3567.83
2018,Woodslee,October,184,31-Oct,12.33,3580.16
2019,Woodslee,May,1,1-May,12.15,22.15
2019,Woodslee,May,2,2-May,10.24,32.39
2019,Woodslee,May,3,3-May,9.12,41.51
2019,Woodslee,May,4,4-May,8.46,49.97
2019,Woodslee,May,5,5-May,10.8,60.77
2019,Woodslee,May,6,6-May,13.37,74.14
2019,Woodslee,May,7,7-May,7.83,81.97
2019,Woodslee,May,8,8-May,8.71,90.68
2019,Woodslee,May,9,9-May,14.36,105.04
2019,Woodslee,May,10,10-May,10.79,115.83
2019,Woodslee,May,11,11-May,8.59,124.42
2019,Woodslee,May,12,12-May,8.9,133.32
2019,Woodslee,May,13,13-May,8.11,141.43
2019,Woodslee,May,14,14-May,11.03,152.46
2019,Woodslee,May,15,15-May,13.08,165.54
2019,Woodslee,May,16,16-May,13.3,178.84
2019,Woodslee,May,17,17-May,12.57,191.41
2019,Woodslee,May,18,18-May,13.12,204.53
2019,Woodslee,May,19,19-May,16.75,221.28
2019,Woodslee,May,20,20-May,12.72,234
2019,Woodslee,May,21,21-May,11.12,245.12
2019,Woodslee,May,22,22-May,14.57,259.69
2019,Woodslee,May,23,23-May,16.92,276.61
2019,Woodslee,May,24,24-May,14.18,290.79
2019,Woodslee,May,25,25-May,17.51,308.3
2019,Woodslee,May,26,26-May,15.46,323.76
2019,Woodslee,May,27,27-May,13.4,337.16
2019,Woodslee,May,28,28-May,17.56,354.72
2019,Woodslee,May,29,29-May,14.33,369.05
2019,Woodslee,May,30,30-May,16.33,385.38
2019,Woodslee,May,31,31-May,17.02,402.4
2019,Woodslee,June,32,1-Jun,17.62,420.02
2019,Woodslee,June,33,2-Jun,15.41,435.43
2019,Woodslee,June,34,3-Jun,12.87,448.3
2019,Woodslee,June,35,4-Jun,16.66,464.96
2019,Woodslee,June,36,5-Jun,17.77,482.73
2019,Woodslee,June,37,6-Jun,15.45,498.18
2019,Woodslee,June,38,7-Jun,17.3,515.48
2019,Woodslee,June,39,8-Jun,17.83,533.31
2019,Woodslee,June,40,9-Jun,18.43,551.74
2019,Woodslee,June,41,10-Jun,17.7,569.44
2019,Woodslee,June,42,11-Jun,16.97,586.41
2019,Woodslee,June,43,12-Jun,17.8,604.21
2019,Woodslee,June,44,13-Jun,15.89,620.1
2019,Woodslee,June,45,14-Jun,16.57,636.67
2019,Woodslee,June,46,15-Jun,17.95,654.62
2019,Woodslee,June,47,16-Jun,16.32,670.94
2019,Woodslee,June,48,17-Jun,16.44,687.38
2019,Woodslee,June,49,18-Jun,18.3,705.68
2019,Woodslee,June,50,19-Jun,19.07,724.75
2019,Woodslee,June,51,20-Jun,16.93,741.68
2019,Woodslee,June,52,21-Jun,17.05,758.73
2019,Woodslee,June,53,22-Jun,17.16,775.89
2019,Woodslee,June,54,23-Jun,18.58,794.47
2019,Woodslee,June,55,24-Jun,20.96,815.43
2019,Woodslee,June,56,25-Jun,21.31,836.74
2019,Woodslee,June,57,26-Jun,22.7,859.44
2019,Woodslee,June,58,27-Jun,22.18,881.62
2019,Woodslee,June,59,28-Jun,23.98,905.6
2019,Woodslee,June,60,29-Jun,23.89,929.49
2019,Woodslee,June,61,30-Jun,22.12,951.61
2019,Woodslee,July,62,1-Jul,23.26,974.87
2019,Woodslee,July,63,2-Jul,24.87,999.74
2019,Woodslee,July,64,3-Jul,24.37,1024.11
2019,Woodslee,July,65,4-Jul,25.05,1049.16
2019,Woodslee,July,66,5-Jul,26.35,1075.51
2019,Woodslee,July,67,6-Jul,25.16,1100.67
2019,Woodslee,July,68,7-Jul,22.92,1123.59
2019,Woodslee,July,69,8-Jul,21.82,1145.41
2019,Woodslee,July,70,9-Jul,22.12,1167.53
2019,Woodslee,July,71,10-Jul,25.39,1192.92
2019,Woodslee,July,72,11-Jul,25.21,1218.13
2019,Woodslee,July,73,12-Jul,22.01,1240.14
2019,Woodslee,July,74,13-Jul,24.87,1265.01
2019,Woodslee,July,75,14-Jul,23.33,1288.34
2019,Woodslee,July,76,15-Jul,24.62,1312.96
2019,Woodslee,July,77,16-Jul,24.92,1337.88
2019,Woodslee,July,78,17-Jul,24.85,1362.73
2019,Woodslee,July,79,18-Jul,25.04,1387.77
2019,Woodslee,July,80,19-Jul,26.83,1414.6
2019,Woodslee,July,81,20-Jul,27.4,1442
2019,Woodslee,July,82,21-Jul,25.23,1467.23
2019,Woodslee,July,83,22-Jul,22.37,1489.6
2019,Woodslee,July,84,23-Jul,21.48,1511.08
2019,Woodslee,July,85,24-Jul,21.62,1532.7
2019,Woodslee,July,86,25-Jul,23.65,1556.35
2019,Woodslee,July,87,26-Jul,24.15,1580.5
2019,Woodslee,July,88,27-Jul,24.49,1604.99
2019,Woodslee,July,89,28-Jul,25.13,1630.12
2019,Woodslee,July,90,29-Jul,25.31,1655.43
2019,Woodslee,July,91,30-Jul,24.68,1680.11
2019,Woodslee,July,92,31-Jul,22.27,1702.38
2019,Woodslee,August,93,1-Aug,22.3,1724.68
2019,Woodslee,August,94,2-Aug,22.73,1747.41
2019,Woodslee,August,95,3-Aug,23.72,1771.13
2019,Woodslee,August,96,4-Aug,24.55,1795.68
2019,Woodslee,August,97,5-Aug,25.19,1820.87
2019,Woodslee,August,98,6-Aug,24.29,1845.16
2019,Woodslee,August,99,7-Aug,24.62,1869.78
2019,Woodslee,August,100,8-Aug,23.97,1893.75
2019,Woodslee,August,101,9-Aug,22.49,1916.24
2019,Woodslee,August,102,10-Aug,22.35,1938.59
2019,Woodslee,August,103,11-Aug,23.62,1962.21
2019,Woodslee,August,104,12-Aug,24.02,1986.23
2019,Woodslee,August,105,13-Aug,23.65,2009.88
2019,Woodslee,August,106,14-Aug,23.1,2032.98
2019,Woodslee,August,107,15-Aug,23.3,2056.28
2019,Woodslee,August,108,16-Aug,22.87,2079.15
2019,Woodslee,August,109,17-Aug,24.19,2103.34
2019,Woodslee,August,110,18-Aug,24.77,2128.11
2019,Woodslee,August,111,19-Aug,24.29,2152.4
2019,Woodslee,August,112,20-Aug,25.11,2177.51
2019,Woodslee,August,113,21-Aug,25.12,2202.63
2019,Woodslee,August,114,22-Aug,21.75,2224.38
2019,Woodslee,August,115,23-Aug,20.19,2244.57
2019,Woodslee,August,116,24-Aug,19.76,2264.33
2019,Woodslee,August,117,25-Aug,21.55,2285.88
2019,Woodslee,August,118,26-Aug,21.62,2307.5
2019,Woodslee,August,119,27-Aug,22.33,2329.83
2019,Woodslee,August,120,28-Aug,21.58,2351.41
2019,Woodslee,August,121,29-Aug,21.69,2373.1
2019,Woodslee,August,122,30-Aug,21.7,2394.8
2019,Woodslee,August,123,31-Aug,19.63,2414.43
2019,Woodslee,September,124,1-Sep,20.57,2435
2019,Woodslee,September,125,2-Sep,21.15,2456.15
2019,Woodslee,September,126,3-Sep,21.87,2478.02
2019,Woodslee,September,127,4-Sep,20.55,2498.57
2019,Woodslee,September,128,5-Sep,19.08,2517.65
2019,Woodslee,September,129,6-Sep,19.67,2537.32
2019,Woodslee,September,130,7-Sep,19.9,2557.22
2019,Woodslee,September,131,8-Sep,18.54,2575.76
2019,Woodslee,September,132,9-Sep,18.96,2594.72
2019,Woodslee,September,133,10-Sep,22.1,2616.82
2019,Woodslee,September,134,11-Sep,23.33,2640.15
2019,Woodslee,September,135,12-Sep,20.58,2660.73
2019,Woodslee,September,136,13-Sep,22.78,2683.51
2019,Woodslee,September,137,14-Sep,20.23,2703.74
2019,Woodslee,September,138,15-Sep,20.01,2723.75
2019,Woodslee,September,139,16-Sep,21.74,2745.49
2019,Woodslee,September,140,17-Sep,20.2,2765.69
2019,Woodslee,September,141,18-Sep,20.67,2786.36
2019,Woodslee,September,142,19-Sep,20.89,2807.25
2019,Woodslee,September,143,20-Sep,21.99,2829.24
2019,Woodslee,September,144,21-Sep,23.66,2852.9
2019,Woodslee,September,145,22-Sep,23.85,2876.75
2019,Woodslee,September,146,23-Sep,21.65,2898.4
2019,Woodslee,September,147,24-Sep,19.72,2918.12
2019,Woodslee,September,148,25-Sep,20.91,2939.03
2019,Woodslee,September,149,26-Sep,19.15,2958.18
2019,Woodslee,September,150,27-Sep,20.18,2978.36
2019,Woodslee,September,151,28-Sep,19.94,2998.3
2019,Woodslee,September,152,29-Sep,18.13,3016.43
2019,Woodslee,September,153,30-Sep,21,3037.43
2019,Woodslee,October,154,1-Oct,23.25,3060.68
2019,Woodslee,October,155,2-Oct,20.39,3081.07
2019,Woodslee,October,156,3-Oct,18.73,3099.8
2019,Woodslee,October,157,4-Oct,14.39,3114.19
2019,Woodslee,October,158,5-Oct,14.94,3129.13
2019,Woodslee,October,159,6-Oct,18.03,3147.16
2019,Woodslee,October,160,7-Oct,16.46,3163.62
2019,Woodslee,October,161,8-Oct,16.1,3179.72
2019,Woodslee,October,162,9-Oct,16.24,3195.96
2019,Woodslee,October,163,10-Oct,16.74,3212.7
2019,Woodslee,October,164,11-Oct,18.35,3231.05
2019,Woodslee,October,165,12-Oct,10.55,3241.6
2019,Woodslee,October,166,13-Oct,13.67,3255.27
2019,Woodslee,October,167,14-Oct,10.49,3265.76
2019,Woodslee,October,168,15-Oct,13.85,3279.61
2019,Woodslee,October,169,16-Oct,11.33,3290.94
2019,Woodslee,October,170,17-Oct,9.9,3300.84
2019,Woodslee,October,171,18-Oct,9.76,3310.6
2019,Woodslee,October,172,19-Oct,12.48,3323.08
2019,Woodslee,October,173,20-Oct,14.1,3337.18
2019,Woodslee,October,174,21-Oct,15.76,3352.94
2019,Woodslee,October,175,22-Oct,14.02,3366.96
2019,Woodslee,October,176,23-Oct,12.02,3378.98
2019,Woodslee,October,177,24-Oct,12.01,3390.99
2019,Woodslee,October,178,25-Oct,10.95,3401.94
2019,Woodslee,October,179,26-Oct,10.83,3412.77
2019,Woodslee,October,180,27-Oct,12.83,3425.6
2019,Woodslee,October,181,28-Oct,12.15,3437.75
2019,Woodslee,October,182,29-Oct,12.27,3450.02
2019,Woodslee,October,183,30-Oct,10.77,3460.79
2019,Woodslee,October,184,31-Oct,9.49,3470.28
2020,Woodslee,May,1,1-May,9.6,19.6
2020,Woodslee,May,2,2-May,12.55,32.15
2020,Woodslee,May,3,3-May,12.88,45.03
2020,Woodslee,May,4,4-May,7.53,52.56
2020,Woodslee,May,5,5-May,6.85,59.41
2020,Woodslee,May,6,6-May,8.53,67.94
2020,Woodslee,May,7,7-May,9.8,77.74
2020,Woodslee,May,8,8-May,4.34,82.08
2020,Woodslee,May,9,9-May,4.57,86.65
2020,Woodslee,May,10,10-May,8.39,95.04
2020,Woodslee,May,11,11-May,5.57,100.61
